"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 4243";"1";"0.806451612903226";"0.333333333333333";"1";"0.0121084650357564";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 4243";"1";"0.82258064516129";"0.421052631578947";"2";"0.0115413347880046";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 4243";"1";"0.806451612903226";"0.333333333333333";"3";"0.0111578504244486";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 4243";"1";"0.854838709677419";"0.571428571428572";"4";"0.0123586495717367";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 4243";"0.99468085106383";"0.82258064516129";"0.421052631578947";"5";"0.0123920520146688";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 4142";"0.993150684931507";"0.971428571428571";"0.970588235294118";"1";"0.0133927504221598";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 4142";"0.979452054794521";"1";"1";"2";"0.0157110333442688";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"281 x 4142";"0.986394557823129";"1";"1";"3";"0.0140098333358765";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"279 x 4142";"0.979452054794521";"1";"1";"4";"0.0137262980143229";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 4142";"0.979591836734694";"0.985714285714286";"0.985074626865672";"5";"0.013742999235789";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 4516";"1";"0.833333333333333";"0";"1";"0.00528706709543864";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 4516";"1";"0.833333333333333";"0";"2";"0.00540378093719482";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"96 x 4516";"1";"0.84";"0";"3";"0.00555391709009806";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 4516";"1";"0.833333333333333";"0";"4";"0.00527038176854451";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 4516";"1";"0.833333333333333";"0";"5";"0.00697156588236491";"clin_1__cnv_0.005__rna_0.15__mirna_0.025__mutation_0.025";"12345"
