"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"LIHC";"239 x 68882";"0.98780487804878";"1";"1";"3";"0.0557224671045939";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LIHC";"238 x 68882";"0.987730061349693";"1";"1";"4";"0.0539712508519491";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LIHC";"238 x 68882";"0.993865030674847";"0.966666666666667";"0.95";"5";"0.05222008228302";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 69466";"0.98989898989899";"0.989010989010989";"0.987951807228916";"1";"0.0715503176053365";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 69466";"0.994949494949495";"0.989010989010989";"0.987951807228916";"2";"0.0612767179807027";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 69466";"0.98989898989899";"1";"1";"3";"0.0640950838724772";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 69466";"0.989949748743719";"1";"1";"4";"0.0651457985242208";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LGG";"364 x 69466";"0.989949748743719";"1";"1";"5";"0.0644453008969625";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUAD";"340 x 70304";"0.993589743589744";"1";"1";"1";"0.0625776648521423";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 70304";"0.993548387096774";"1";"1";"2";"0.0680147329966227";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 70304";"0.993548387096774";"1";"1";"3";"0.0608928163846334";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 70304";"0.993548387096774";"0.988235294117647";"0.989247311827957";"4";"0.0628107825915019";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 70304";"0.993548387096774";"1";"1";"5";"0.0617270310719808";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUSC";"293 x 70226";"0.990697674418605";"0.986111111111111";"0.974358974358974";"1";"0.0580077807108561";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUSC";"292 x 70226";"0.985981308411215";"1";"1";"2";"0.0598253806432088";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUSC";"293 x 70226";"0.986046511627907";"1";"1";"3";"0.0595755497614543";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUSC";"291 x 70226";"0.990654205607477";"1";"1";"4";"0.0586242159207662";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUSC";"291 x 70226";"0.985981308411215";"0.986486486486487";"0.975609756097561";"5";"0.0613601326942444";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 69479";"0.939393939393939";"0.964285714285714";"0.96";"1";"0.0410118858019511";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"PAAD";"113 x 69479";"0.969230769230769";"0.96551724137931";"0.96";"2";"0.0406288504600525";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 69479";"0.954545454545455";"1";"1";"3";"0.042095947265625";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"PAAD";"113 x 69479";"0.953846153846154";"1";"1";"4";"0.0430799682935079";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 69479";"0.96969696969697";"0.964285714285714";"0.96";"5";"0.0423634688059489";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"SARC";"148 x 69718";"1";"1";"1";"1";"0.0498853842417399";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 69718";"0.985074626865672";"1";"1";"2";"0.045631996790568";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 69718";"1";"1";"1";"3";"0.0462661504745483";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 69718";"1";"1";"1";"4";"0.0464996854464213";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 69718";"1";"1";"1";"5";"0.0462491671244303";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 69605";"1";"1";"1";"1";"0.0520535667737325";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"SKCM";"212 x 69605";"1";"1";"1";"2";"0.0584247350692749";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 69605";"1";"1";"1";"3";"0.0538211663564046";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 69605";"0.992125984251969";"0.981132075471698";"0.976744186046512";"4";"0.0598754485448202";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 69605";"1";"1";"1";"5";"0.0509524822235107";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 71486";"0.992805755395683";"1";"1";"1";"0.0644619862238566";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 71486";"0.992805755395683";"1";"1";"2";"0.0556891640027364";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 71486";"1";"0.982456140350877";"0.977777777777778";"3";"0.0611593842506409";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 71486";"0.992805755395683";"1";"1";"4";"0.0640450676282247";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"STAD";"228 x 71486";"0.992857142857143";"1";"1";"5";"0.0543715318044027";"clin_1__cnv_1__rna_0.5__mirna_0.025__mutation_0.025";"12345"
