"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 88983";"0.984042553191489";"1";"1";"1";"0.078138267993927";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"BLCA";"248 x 88983";"0.978723404255319";"1";"1";"2";"0.0708164652188619";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"BLCA";"248 x 88983";"0.978723404255319";"0.983870967741935";"0.967741935483871";"3";"0.0644286314646403";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"BLCA";"248 x 88983";"0.984042553191489";"0.983870967741935";"0.967741935483871";"4";"0.0726844191551208";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"BLCA";"248 x 88983";"0.98936170212766";"0.967741935483871";"0.9375";"5";"0.0672305981318156";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"COAD";"280 x 89662";"0.979452054794521";"0.985714285714286";"0.985074626865672";"1";"0.0720337311426798";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"COAD";"280 x 89662";"0.986301369863014";"0.985714285714286";"0.985074626865672";"2";"0.0722007354100545";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"COAD";"281 x 89662";"0.972789115646258";"0.985507246376812";"0.985074626865672";"3";"0.0729849497477214";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"COAD";"279 x 89662";"0.979452054794521";"1";"1";"4";"0.0729012648264567";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"COAD";"280 x 89662";"0.986394557823129";"0.985714285714286";"0.985507246376812";"5";"0.0702324032783508";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"ESCA";"97 x 86640";"1";"1";"1";"1";"0.0552722016970317";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"ESCA";"97 x 86640";"1";"1";"1";"2";"0.0487342158953349";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"ESCA";"96 x 86640";"1";"1";"1";"3";"0.0530369838078817";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"ESCA";"97 x 86640";"1";"1";"1";"4";"0.0470164020856222";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"ESCA";"97 x 86640";"1";"1";"1";"5";"0.0540216326713562";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"HNSC";"330 x 87362";"0.987654320987654";"1";"1";"1";"0.0934490521748861";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"HNSC";"329 x 87362";"0.991735537190083";"0.975609756097561";"0.954545454545454";"2";"0.0786550164222717";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"HNSC";"329 x 87362";"0.991769547325103";"0.98780487804878";"0.977777777777778";"3";"0.0717337489128113";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"HNSC";"328 x 87362";"0.987603305785124";"0.987951807228916";"0.977777777777778";"4";"0.0822912136713664";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"HNSC";"328 x 87362";"0.987603305785124";"1";"1";"5";"0.0721340179443359";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"KIRC";"258 x 82198";"0.994047619047619";"1";"1";"1";"0.0582574367523193";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"KIRC";"258 x 82198";"0.994047619047619";"1";"1";"2";"0.0700992504755656";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"KIRC";"258 x 82198";"1";"0.984375";"0.977777777777778";"3";"0.0619268854459127";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"KIRC";"257 x 82198";"0.994047619047619";"1";"1";"4";"0.0604925314585368";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"KIRC";"257 x 82198";"0.994047619047619";"1";"1";"5";"0.0614431500434875";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"KIRP";"200 x 86433";"0.986111111111111";"0.979591836734694";"0.962962962962963";"1";"0.0652295152346293";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"KIRP";"199 x 86433";"0.979166666666667";"1";"1";"2";"0.0628942330678304";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"KIRP";"199 x 86433";"0.979166666666667";"1";"1";"3";"0.0598750988642375";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"KIRP";"199 x 86433";"0.986111111111111";"0.94";"0.903225806451613";"4";"0.0633612155914307";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"KIRP";"199 x 86433";"0.979166666666667";"1";"1";"5";"0.063177748521169";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LIHC";"239 x 85165";"0.987730061349693";"1";"1";"1";"0.0683316826820373";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LIHC";"238 x 85165";"0.987730061349693";"1";"1";"2";"0.0659296989440918";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LIHC";"239 x 85165";"0.99390243902439";"1";"1";"3";"0.0646454334259033";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LIHC";"238 x 85165";"0.987730061349693";"1";"1";"4";"0.0642785350481669";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LIHC";"238 x 85165";"0.993865030674847";"0.966666666666667";"0.95";"5";"0.0651958346366882";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LGG";"363 x 83149";"0.98989898989899";"0.989010989010989";"0.987951807228916";"1";"0.0851932009061178";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LGG";"363 x 83149";"0.994949494949495";"0.989010989010989";"0.987951807228916";"2";"0.0806233167648315";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LGG";"363 x 83149";"0.98989898989899";"1";"1";"3";"0.0795562346776326";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LGG";"363 x 83149";"0.989949748743719";"1";"1";"4";"0.0747525334358215";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LGG";"364 x 83149";"0.989949748743719";"1";"1";"5";"0.0784215132395426";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LUAD";"340 x 89575";"0.993589743589744";"1";"1";"1";"0.0756531993548075";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
"LUAD";"339 x 89575";"0.993548387096774";"1";"1";"2";"0.0756695508956909";"clin_1__cnv_1__rna_0.5__mirna_1__mutation_1";"12345"
