"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 4678";"0.99468085106383";"0.870967741935484";"0.636363636363636";"1";"0.0122418999671936";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 4678";"1";"0.967741935483871";"0.928571428571429";"2";"0.0115581512451172";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 4678";"1";"0.919354838709677";"0.8";"3";"0.0131425499916077";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 4678";"0.99468085106383";"0.951612903225806";"0.888888888888889";"4";"0.0118083000183105";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 4678";"1";"0.887096774193548";"0.695652173913044";"5";"0.0111578146616618";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 4577";"0.986301369863014";"1";"1";"1";"0.0131258686383565";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 4577";"0.993150684931507";"1";"1";"2";"0.0139931519826253";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"281 x 4577";"0.993197278911565";"0.985507246376812";"0.985074626865672";"3";"0.0140765508015951";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"279 x 4577";"0.972602739726027";"0.985915492957746";"0.985507246376812";"4";"0.0136260827382406";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 4577";"0.993197278911565";"0.985714285714286";"0.985507246376812";"5";"0.0130591829617818";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 4951";"1";"0.833333333333333";"0";"1";"0.00590415000915527";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 4951";"1";"0.833333333333333";"0";"2";"0.0066546638806661";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"96 x 4951";"1";"0.84";"0";"3";"0.00612101554870606";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 4951";"1";"0.833333333333333";"0";"4";"0.00543714761734009";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 4951";"1";"0.833333333333333";"0";"5";"0.00643781820933024";"clin_1__cnv_0.0125__rna_0.15__mirna_0.025__mutation_0.025";"12345"
