"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 12321";"1";"0.790322580645161";"0.235294117647059";"1";"0.02275683482488";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 12321";"1";"0.887096774193548";"0.695652173913044";"2";"0.0213150024414063";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 12321";"0.99468085106383";"0.887096774193548";"0.695652173913044";"3";"0.0226826190948486";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 12321";"1";"0.903225806451613";"0.75";"4";"0.0237830678621928";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 12321";"1";"0.82258064516129";"0.421052631578947";"5";"0.0212983171145121";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 11915";"0.965753424657534";"0.957142857142857";"0.955223880597015";"1";"0.0262517849604289";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 11915";"0.979452054794521";"1";"1";"2";"0.0249508659044902";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"COAD";"281 x 11915";"1";"1";"1";"3";"0.0250842968622843";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"COAD";"279 x 11915";"1";"1";"1";"4";"0.025934886932373";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 11915";"0.979591836734694";"1";"1";"5";"0.0278526027997335";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 13439";"1";"0.833333333333333";"0";"1";"0.010857617855072";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 13439";"1";"0.875";"0.4";"2";"0.0130425016085307";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"ESCA";"96 x 13439";"1";"0.84";"0";"3";"0.0115414659182231";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 13439";"1";"0.833333333333333";"0";"4";"0.0108906984329224";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 13439";"1";"0.875";"0.4";"5";"0.011624550819397";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"HNSC";"330 x 11521";"1";"0.950617283950617";"0.894736842105263";"1";"0.0270026683807373";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"HNSC";"329 x 11521";"1";"0.939024390243902";"0.864864864864865";"2";"0.028136134147644";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"HNSC";"329 x 11521";"1";"0.902439024390244";"0.777777777777778";"3";"0.0259348829587301";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"HNSC";"328 x 11521";"1";"0.867469879518072";"0.666666666666667";"4";"0.0267855167388916";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"HNSC";"328 x 11521";"1";"0.927710843373494";"0.842105263157895";"5";"0.0275527000427246";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 12100";"1";"0.984375";"0.976744186046512";"1";"0.0233831167221069";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 12100";"1";"0.984375";"0.976744186046512";"2";"0.0217989842096965";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 12100";"1";"0.921875";"0.871794871794872";"3";"0.0247843662897746";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRC";"257 x 12100";"0.994047619047619";"0.984615384615385";"0.977777777777778";"4";"0.0217987020810445";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRC";"257 x 12100";"0.994047619047619";"0.969230769230769";"0.954545454545454";"5";"0.0278526345888774";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRP";"200 x 16861";"1";"0.836734693877551";"0.6";"1";"0.0229327837626139";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 16861";"0.986111111111111";"0.82";"0.526315789473684";"2";"0.0257847865422567";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 16861";"0.993055555555556";"0.9";"0.782608695652174";"3";"0.0232159813245138";"clin_1__cnv_0.005__rna_0.5__mirna_0.025__mutation_0.025";"12345"
