"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 61917";"0.978723404255319";"1";"1";"1";"0.0532541195551554";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 61917";"0.978723404255319";"1";"1";"2";"0.0551554163297017";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 61917";"0.978723404255319";"1";"1";"3";"0.0489010175069173";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 61917";"0.984042553191489";"0.983870967741935";"0.967741935483871";"4";"0.0483672499656677";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 61917";"0.98936170212766";"0.967741935483871";"0.9375";"5";"0.045548681418101";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 61816";"0.979452054794521";"0.985714285714286";"0.985074626865672";"1";"0.0515195488929749";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 61816";"0.986301369863014";"0.985714285714286";"0.985074626865672";"2";"0.0526373346646627";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"281 x 61816";"0.972789115646258";"0.985507246376812";"0.985074626865672";"3";"0.0593920667966207";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"279 x 61816";"0.979452054794521";"1";"1";"4";"0.0569400191307068";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 61816";"0.986394557823129";"0.985714285714286";"0.985507246376812";"5";"0.0504357854525248";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 62190";"1";"1";"1";"1";"0.0378769318262736";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 62190";"1";"1";"1";"2";"0.0382602334022522";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"96 x 62190";"1";"1";"1";"3";"0.0358749469121297";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 62190";"1";"1";"1";"4";"0.037593400478363";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 62190";"1";"1";"1";"5";"0.0391441861788432";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"HNSC";"330 x 61663";"0.987654320987654";"1";"1";"1";"0.0661134322484334";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"HNSC";"329 x 61663";"0.991735537190083";"0.975609756097561";"0.954545454545454";"2";"0.0590081175168355";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"HNSC";"329 x 61663";"0.991769547325103";"0.98780487804878";"0.977777777777778";"3";"0.0613097667694092";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"HNSC";"328 x 61663";"0.983471074380165";"0.987951807228916";"0.977777777777778";"4";"0.0622103850046794";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"HNSC";"328 x 61663";"0.987603305785124";"1";"1";"5";"0.0544215838114421";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 61734";"0.994047619047619";"1";"1";"1";"0.0458992640177409";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 61734";"0.994047619047619";"1";"1";"2";"0.0448314825693766";"clin_1__cnv_1__rna_0.15__mirna_0.025__mutation_0.025";"12345"
