"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.861702127659574";"0.629032258064516";"0.148148148148148";"1";"0.00268526474634806";"0.025";"12345"
"BLCA";"clin";"248 x 4";"0.808510638297872";"0.693548387096774";"0.173913043478261";"2";"0.00303548177083333";"0.025";"12345"
"BLCA";"clin";"248 x 4";"0.776595744680851";"0.725806451612903";"0";"3";"0.00300215085347493";"0.025";"12345"
"BLCA";"clin";"248 x 4";"0.813829787234043";"0.67741935483871";"0.0909090909090909";"4";"0.00298544963200887";"0.025";"12345"
"BLCA";"clin";"248 x 4";"0.845744680851064";"0.596774193548387";"0.193548387096774";"5";"0.00265186627705892";"0.025";"12345"
"BLCA";"mirna";"248 x 22";"0.984042553191489";"0.725806451612903";"0";"1";"0.00286870002746582";"0.025";"12345"
"BLCA";"mirna";"248 x 22";"0.968085106382979";"0.725806451612903";"0.105263157894737";"2";"0.00365261634190877";"0.025";"12345"
"BLCA";"mirna";"248 x 22";"0.984042553191489";"0.741935483870968";"0";"3";"0.00285200277964274";"0.025";"12345"
"BLCA";"mirna";"248 x 22";"0.978723404255319";"0.709677419354839";"0";"4";"0.00315223137537638";"0.025";"12345"
"BLCA";"mirna";"248 x 22";"0.99468085106383";"0.758064516129032";"0";"5";"0.00296878019968669";"0.025";"12345"
"BLCA";"mutation";"248 x 467";"0.882978723404255";"0.693548387096774";"0.0952380952380952";"1";"0.00907313028971354";"0.025";"12345"
"BLCA";"mutation";"248 x 467";"0.888297872340426";"0.629032258064516";"0";"2";"0.00785559813181559";"0.025";"12345"
"BLCA";"mutation";"248 x 467";"0.867021276595745";"0.741935483870968";"0.111111111111111";"3";"0.00845601558685303";"0.025";"12345"
"BLCA";"mutation";"248 x 467";"0.877659574468085";"0.580645161290323";"0.1875";"4";"0.00808908541997274";"0.025";"12345"
"BLCA";"mutation";"248 x 467";"0.856382978723404";"0.758064516129032";"0.210526315789474";"5";"0.00974024931589762";"0.025";"12345"
"BLCA";"cnv";"248 x 1450";"0.973404255319149";"1";"1";"1";"0.00492016474405925";"0.025";"12345"
"BLCA";"cnv";"248 x 1450";"0.984042553191489";"0.903225806451613";"0.833333333333333";"2";"0.00477010011672974";"0.025";"12345"
"BLCA";"cnv";"248 x 1450";"0.968085106382979";"1";"1";"3";"0.00487013657887777";"0.025";"12345"
"BLCA";"cnv";"248 x 1450";"0.978723404255319";"1";"1";"4";"0.00555393298467";"0.025";"12345"
"BLCA";"cnv";"248 x 1450";"0.978723404255319";"1";"1";"5";"0.00502023299535116";"0.025";"12345"
"BLCA";"rna";"248 x 578";"1";"0.806451612903226";"0.333333333333333";"1";"0.00485346714655558";"0.025";"12345"
"BLCA";"rna";"248 x 578";"1";"0.790322580645161";"0.235294117647059";"2";"0.00470333099365234";"0.025";"12345"
"BLCA";"rna";"248 x 578";"1";"0.774193548387097";"0.125";"3";"0.00446985165278117";"0.025";"12345"
"BLCA";"rna";"248 x 578";"1";"0.806451612903226";"0.333333333333333";"4";"0.00532044967015584";"0.025";"12345"
"BLCA";"rna";"248 x 578";"1";"0.790322580645161";"0.235294117647059";"5";"0.00475339889526367";"0.025";"12345"
"COAD";"clin";"280 x 5";"0.582191780821918";"0.471428571428571";"0.430769230769231";"1";"0.00306883255640666";"0.025";"12345"
"COAD";"clin";"280 x 5";"0.582191780821918";"0.5";"0.492753623188406";"2";"0.00330229997634888";"0.025";"12345"
"COAD";"clin";"280 x 5";"0.605442176870748";"0.542857142857143";"0.542857142857143";"3";"0.00310219923655192";"0.025";"12345"
"COAD";"clin";"279 x 5";"0.513698630136986";"0.619718309859155";"0.557377049180328";"4";"0.00328565041224162";"0.025";"12345"
"COAD";"clin";"281 x 5";"0.578231292517007";"0.405797101449275";"0.369230769230769";"5";"0.00308551788330078";"0.025";"12345"
"COAD";"mirna";"280 x 21";"0.554794520547945";"0.557142857142857";"0.436363636363636";"1";"0.00363590319951375";"0.025";"12345"
"COAD";"mirna";"280 x 21";"0.589041095890411";"0.528571428571429";"0.492307692307692";"2";"0.00335236390431722";"0.025";"12345"
"COAD";"mirna";"280 x 21";"0.54421768707483";"0.471428571428571";"0.47887323943662";"3";"0.00360256830851237";"0.025";"12345"
"COAD";"mirna";"279 x 21";"0.541095890410959";"0.47887323943662";"0.412698412698413";"4";"0.00388613144556681";"0.025";"12345"
"COAD";"mirna";"281 x 21";"0.557823129251701";"0.507246376811594";"0.433333333333333";"5";"0.0037526528040568";"0.025";"12345"
"COAD";"mutation";"280 x 496";"0.349315068493151";"0.485714285714286";"0.526315789473684";"1";"0.010007119178772";"0.025";"12345"
"COAD";"mutation";"280 x 496";"0.506849315068493";"0.528571428571429";"0.492307692307692";"2";"0.010223917166392";"0.025";"12345"
"COAD";"mutation";"280 x 496";"0.462585034013606";"0.571428571428571";"0.571428571428572";"3";"0.0101571997006734";"0.025";"12345"
