"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.824468085106383";"0.709677419354839";"0.25";"1";"0.00305216709772746";"0.025";"1234"
"BLCA";"clin";"248 x 4";"0.792553191489362";"0.67741935483871";"0.166666666666667";"2";"0.00301878054936727";"0.025";"1234"
"BLCA";"clin";"248 x 4";"0.803191489361702";"0.596774193548387";"0.0740740740740741";"3";"0.00318558216094971";"0.025";"1234"
"BLCA";"clin";"248 x 4";"0.840425531914894";"0.693548387096774";"0.344827586206897";"4";"0.00298541386922201";"0.025";"1234"
"BLCA";"clin";"248 x 4";"0.771276595744681";"0.725806451612903";"0.19047619047619";"5";"0.00308549801508586";"0.025";"1234"
"BLCA";"mirna";"248 x 22";"0.984042553191489";"0.758064516129032";"0";"1";"0.00326894919077555";"0.025";"1234"
"BLCA";"mirna";"248 x 22";"0.99468085106383";"0.758064516129032";"0";"2";"0.00345241626103719";"0.025";"1234"
"BLCA";"mirna";"248 x 22";"0.984042553191489";"0.774193548387097";"0.125";"3";"0.00356916586558024";"0.025";"1234"
"BLCA";"mirna";"248 x 22";"0.973404255319149";"0.741935483870968";"0";"4";"0.00366925001144409";"0.025";"1234"
"BLCA";"mirna";"248 x 22";"0.99468085106383";"0.709677419354839";"0";"5";"0.00335234800974528";"0.025";"1234"
"BLCA";"mutation";"248 x 467";"0.75";"0.564516129032258";"0.129032258064516";"1";"0.00918978452682495";"0.025";"1234"
"BLCA";"mutation";"248 x 467";"0.829787234042553";"0.693548387096774";"0.173913043478261";"2";"0.00898963212966919";"0.025";"1234"
"BLCA";"mutation";"248 x 467";"0.851063829787234";"0.67741935483871";"0.0909090909090909";"3";"0.00910640160242717";"0.025";"1234"
"BLCA";"mutation";"248 x 467";"0.856382978723404";"0.645161290322581";"0.214285714285714";"4";"0.00897296667098999";"0.025";"1234"
"BLCA";"mutation";"248 x 467";"0.803191489361702";"0.564516129032258";"0.129032258064516";"5";"0.00928986469904582";"0.025";"1234"
"BLCA";"cnv";"248 x 1450";"0.984042553191489";"1";"1";"1";"0.00650458335876465";"0.025";"1234"
"BLCA";"cnv";"248 x 1450";"0.984042553191489";"1";"1";"2";"0.0063878337542216";"0.025";"1234"
"BLCA";"cnv";"248 x 1450";"0.984042553191489";"0.983870967741935";"0.967741935483871";"3";"0.00613764921824137";"0.025";"1234"
"BLCA";"cnv";"248 x 1450";"0.984042553191489";"0.983870967741935";"0.967741935483871";"4";"0.00602086782455444";"0.025";"1234"
"BLCA";"cnv";"248 x 1450";"0.98936170212766";"0.983870967741935";"0.967741935483871";"5";"0.00592079957326253";"0.025";"1234"
"BLCA";"rna";"248 x 578";"0.99468085106383";"0.758064516129032";"0";"1";"0.00705493291219076";"0.025";"1234"
"BLCA";"rna";"248 x 578";"1";"0.741935483870968";"0";"2";"0.00678809881210327";"0.025";"1234"
"BLCA";"rna";"248 x 578";"1";"0.758064516129032";"0";"3";"0.00692151387532552";"0.025";"1234"
"BLCA";"rna";"248 x 578";"0.99468085106383";"0.758064516129032";"0";"4";"0.00675473213195801";"0.025";"1234"
"BLCA";"rna";"248 x 578";"0.98936170212766";"0.758064516129032";"0";"5";"0.00683813095092773";"0.025";"1234"
"COAD";"clin";"280 x 5";"0.568493150684932";"0.642857142857143";"0.59016393442623";"1";"0.00348563194274902";"0.025";"1234"
"COAD";"clin";"280 x 5";"0.527397260273973";"0.514285714285714";"0.5";"2";"0.00343571901321411";"0.025";"1234"
"COAD";"clin";"281 x 5";"0.598639455782313";"0.463768115942029";"0.327272727272727";"3";"0.00363588333129883";"0.025";"1234"
"COAD";"clin";"279 x 5";"0.561643835616438";"0.535211267605634";"0.492307692307692";"4";"0.00340238014856974";"0.025";"1234"
"COAD";"clin";"280 x 5";"0.54421768707483";"0.542857142857143";"0.529411764705882";"5";"0.0033690333366394";"0.025";"1234"
"COAD";"mirna";"280 x 21";"0.636986301369863";"0.4";"0.363636363636364";"1";"0.00386940240859985";"0.025";"1234"
"COAD";"mirna";"280 x 21";"0.541095890410959";"0.528571428571429";"0.440677966101695";"2";"0.00415293375651042";"0.025";"1234"
"COAD";"mirna";"281 x 21";"0.517006802721088";"0.492753623188406";"0.385964912280702";"3";"0.00396946668624878";"0.025";"1234"
"COAD";"mirna";"279 x 21";"0.595890410958904";"0.492957746478873";"0.307692307692308";"4";"0.00398614803949992";"0.025";"1234"
"COAD";"mirna";"280 x 21";"0.585034013605442";"0.485714285714286";"0.419354838709677";"5";"0.00443644920984904";"0.025";"1234"
"COAD";"mutation";"280 x 496";"0.678082191780822";"0.585714285714286";"0.53968253968254";"1";"0.0111578504244486";"0.025";"1234"
"COAD";"mutation";"280 x 496";"0.595890410958904";"0.585714285714286";"0.508474576271186";"2";"0.0110577821731567";"0.025";"1234"
"COAD";"mutation";"281 x 496";"0.63265306122449";"0.594202898550725";"0.533333333333333";"3";"0.011307946840922";"0.025";"1234"
"COAD";"mutation";"279 x 496";"0.63013698630137";"0.52112676056338";"0.451612903225806";"4";"0.0107908844947815";"0.025";"1234"
"COAD";"mutation";"280 x 496";"0.673469387755102";"0.514285714285714";"0.484848484848485";"5";"0.0106574972470601";"0.025";"1234"
"COAD";"cnv";"280 x 1450";"0.972602739726027";"0.985714285714286";"0.985074626865672";"1";"0.00722171465555827";"0.025";"1234"
"COAD";"cnv";"280 x 1450";"0.972602739726027";"0.985714285714286";"0.985074626865672";"2";"0.00668788353602091";"0.025";"1234"
"COAD";"cnv";"281 x 1450";"0.972789115646258";"0.985507246376812";"0.985074626865672";"3";"0.00693823496500651";"0.025";"1234"
"COAD";"cnv";"279 x 1450";"0.972602739726027";"1";"1";"4";"0.00698825120925903";"0.025";"1234"
"COAD";"cnv";"280 x 1450";"0.972789115646258";"0.985714285714286";"0.985507246376812";"5";"0.006871497631073";"0.025";"1234"
"COAD";"rna";"280 x 556";"0.650684931506849";"0.542857142857143";"0.5";"1";"0.00867276589075724";"0.025";"1234"
"COAD";"rna";"280 x 556";"0.602739726027397";"0.557142857142857";"0.436363636363636";"2";"0.0080389658610026";"0.025";"1234"
"COAD";"rna";"281 x 556";"0.693877551020408";"0.492753623188406";"0.385964912280702";"3";"0.00790553490320841";"0.025";"1234"
"COAD";"rna";"279 x 556";"0.636986301369863";"0.450704225352113";"0.315789473684211";"4";"0.00803898175557454";"0.025";"1234"
"COAD";"rna";"280 x 556";"0.653061224489796";"0.557142857142857";"0.474576271186441";"5";"0.00767203172047933";"0.025";"1234"
"ESCA";"clin";"97 x 4";"0.987654320987654";"0.833333333333333";"0";"1";"0.00110079844792684";"0.025";"1234"
"ESCA";"clin";"97 x 4";"0.975308641975309";"0.666666666666667";"0.2";"2";"0.00130091905593872";"0.025";"1234"
"ESCA";"clin";"96 x 4";"0.975";"0.84";"0";"3";"0.00123418569564819";"0.025";"1234"
"ESCA";"clin";"97 x 4";"1";"0.833333333333333";"0";"4";"0.00123433272043864";"0.025";"1234"
"ESCA";"clin";"97 x 4";"1";"0.833333333333333";"0";"5";"0.00118416547775269";"0.025";"1234"
"ESCA";"mirna";"97 x 20";"0.987654320987654";"0.791666666666667";"0";"1";"0.00145098368326823";"0.025";"1234"
"ESCA";"mirna";"97 x 20";"1";"0.833333333333333";"0";"2";"0.00123418569564819";"0.025";"1234"
"ESCA";"mirna";"96 x 20";"1";"0.84";"0";"3";"0.00138430198033651";"0.025";"1234"
"ESCA";"mirna";"97 x 20";"1";"0.791666666666667";"0";"4";"0.00141768455505371";"0.025";"1234"
"ESCA";"mirna";"97 x 20";"0.975308641975309";"0.833333333333333";"0";"5";"0.00141766866048177";"0.025";"1234"
"ESCA";"mutation";"97 x 380";"0.925925925925926";"0.791666666666667";"0";"1";"0.00268523295720418";"0.025";"1234"
"ESCA";"mutation";"97 x 380";"0.716049382716049";"0.625";"0.181818181818182";"2";"0.00280198256174723";"0.025";"1234"
"ESCA";"mutation";"96 x 380";"0.725";"0.72";"0.222222222222222";"3";"0.00308548212051392";"0.025";"1234"
"ESCA";"mutation";"97 x 380";"0.888888888888889";"0.791666666666667";"0";"4";"0.00300211509068807";"0.025";"1234"
"ESCA";"mutation";"97 x 380";"0.975308641975309";"0.791666666666667";"0";"5";"0.00208481947580973";"0.025";"1234"
"ESCA";"cnv";"97 x 1450";"1";"0.833333333333333";"0";"1";"0.00320224761962891";"0.025";"1234"
"ESCA";"cnv";"97 x 1450";"0.987654320987654";"0.875";"0.4";"2";"0.00323563019434611";"0.025";"1234"
"ESCA";"cnv";"96 x 1450";"1";"0.84";"0";"3";"0.00303546587626139";"0.025";"1234"
"ESCA";"cnv";"97 x 1450";"1";"0.875";"0.4";"4";"0.00298541784286499";"0.025";"1234"
"ESCA";"cnv";"97 x 1450";"1";"0.958333333333333";"0.857142857142857";"5";"0.0031188686688741";"0.025";"1234"
"ESCA";"rna";"97 x 638";"0.987654320987654";"0.833333333333333";"0";"1";"0.00273495117823283";"0.025";"1234"
"ESCA";"rna";"97 x 638";"1";"0.833333333333333";"0";"2";"0.00260181427001953";"0.025";"1234"
"ESCA";"rna";"96 x 638";"1";"0.84";"0";"3";"0.00240169763565063";"0.025";"1234"
"ESCA";"rna";"97 x 638";"1";"0.833333333333333";"0";"4";"0.00270188649495443";"0.025";"1234"
"ESCA";"rna";"97 x 638";"1";"0.833333333333333";"0";"5";"0.00321893294652303";"0.025";"1234"
"HNSC";"clin";"330 x 5";"0.851851851851852";"0.716049382716049";"0.206896551724138";"1";"0.0044696847597758";"0.025";"1234"
"HNSC";"clin";"329 x 5";"0.880165289256198";"0.670731707317073";"0.129032258064516";"2";"0.00428633292516073";"0.025";"1234"
"HNSC";"clin";"329 x 5";"0.8559670781893";"0.670731707317073";"0.181818181818182";"3";"0.00390274922053019";"0.025";"1234"
"HNSC";"clin";"328 x 5";"0.838842975206612";"0.662650602409639";"0.3";"4";"0.00380268494288127";"0.025";"1234"
"HNSC";"clin";"328 x 5";"0.855371900826446";"0.771084337349398";"0.457142857142857";"5";"0.00370259682337443";"0.025";"1234"
"HNSC";"mirna";"330 x 21";"0.979423868312757";"0.753086419753086";"0.0909090909090909";"1";"0.00460319916407267";"0.025";"1234"
"HNSC";"mirna";"329 x 21";"0.983471074380165";"0.74390243902439";"0";"2";"0.00440309842427572";"0.025";"1234"
"HNSC";"mirna";"329 x 21";"0.979423868312757";"0.74390243902439";"0.0869565217391304";"3";"0.00470326741536458";"0.025";"1234"
"HNSC";"mirna";"328 x 21";"0.962809917355372";"0.771084337349398";"0.344827586206897";"4";"0.00451985200246175";"0.025";"1234"
"HNSC";"mirna";"328 x 21";"0.987603305785124";"0.710843373493976";"0";"5";"0.00438643296559652";"0.025";"1234"
"HNSC";"mutation";"330 x 447";"0.847736625514403";"0.728395061728395";"0.153846153846154";"1";"0.0164615829785665";"0.025";"1234"
"HNSC";"mutation";"329 x 447";"0.863636363636364";"0.646341463414634";"0.121212121212121";"2";"0.0135928829511007";"0.025";"1234"
"HNSC";"mutation";"329 x 447";"0.872427983539095";"0.682926829268293";"0.235294117647059";"3";"0.0138097167015076";"0.025";"1234"
"HNSC";"mutation";"328 x 447";"0.87603305785124";"0.698795180722892";"0.242424242424242";"4";"0.0147770841916402";"0.025";"1234"
"HNSC";"mutation";"328 x 447";"0.847107438016529";"0.662650602409639";"0.222222222222222";"5";"0.0146102825800578";"0.025";"1234"
"HNSC";"cnv";"330 x 1450";"0.983539094650206";"1";"1";"1";"0.0081224004427592";"0.025";"1234"
"HNSC";"cnv";"329 x 1450";"0.987603305785124";"0.951219512195122";"0.91304347826087";"2";"0.00762203534444173";"0.025";"1234"
