"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 64225";"0.984042553191489";"1";"1";"1";"0.0473835984865824";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 64225";"0.978723404255319";"1";"1";"2";"0.0578907012939453";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 64225";"0.984042553191489";"0.983870967741935";"0.967741935483871";"3";"0.0482839306195577";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 64225";"0.984042553191489";"0.983870967741935";"0.967741935483871";"4";"0.0496013522148132";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 64225";"0.98936170212766";"0.967741935483871";"0.9375";"5";"0.0518864830334981";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 64036";"0.979452054794521";"0.985714285714286";"0.985074626865672";"1";"0.0524702509244283";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 64036";"0.986301369863014";"0.985714285714286";"0.985074626865672";"2";"0.0598423639933268";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"COAD";"281 x 64036";"0.972789115646258";"0.985507246376812";"0.985074626865672";"3";"0.0611430009206136";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"COAD";"279 x 64036";"0.979452054794521";"1";"1";"4";"0.0534542520840963";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 64036";"0.986394557823129";"0.985714285714286";"0.985507246376812";"5";"0.0547051191329956";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 64740";"1";"1";"1";"1";"0.0478833476702372";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 64740";"1";"1";"1";"2";"0.0391772150993347";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"ESCA";"96 x 64740";"1";"1";"1";"3";"0.0395114342371623";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 64740";"1";"1";"1";"4";"0.0407786846160889";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 64740";"1";"1";"1";"5";"0.0443648179372152";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"HNSC";"330 x 63815";"0.987654320987654";"1";"1";"1";"0.0609261671702067";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"HNSC";"329 x 63815";"0.991735537190083";"0.975609756097561";"0.954545454545454";"2";"0.0534211993217468";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"HNSC";"329 x 63815";"0.991769547325103";"0.98780487804878";"0.977777777777778";"3";"0.0552724997202555";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"HNSC";"328 x 63815";"0.987603305785124";"0.987951807228916";"0.977777777777778";"4";"0.0609431346257528";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"HNSC";"328 x 63815";"0.987603305785124";"1";"1";"5";"0.0614598155021667";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 64031";"0.994047619047619";"1";"1";"1";"0.05573916832606";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 64031";"0.994047619047619";"1";"1";"2";"0.0513697504997253";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 64031";"0.994047619047619";"0.984375";"0.977777777777778";"3";"0.0495848496754964";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRC";"257 x 64031";"0.994047619047619";"1";"1";"4";"0.0480000853538513";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRC";"257 x 64031";"0.994047619047619";"1";"1";"5";"0.0467331846555074";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRP";"200 x 66404";"0.986111111111111";"0.979591836734694";"0.962962962962963";"1";"0.0556390841801961";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 66404";"0.979166666666667";"1";"1";"2";"0.0481171806653341";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 66404";"0.979166666666667";"1";"1";"3";"0.0497516671816508";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 66404";"0.986111111111111";"0.94";"0.903225806451613";"4";"0.0459323366483053";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 66404";"0.979166666666667";"1";"1";"5";"0.0451487183570862";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
"LIHC";"239 x 63633";"0.993865030674847";"1";"1";"1";"0.0503857016563416";"clin_1__cnv_1__rna_0.25__mirna_0.025__mutation_0.025";"12345"
