"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"ESCA";"96 x 35774";"1";"0.84";"0";"3";"0.0259015679359436";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"ESCA";"97 x 35774";"1";"0.833333333333333";"0";"4";"0.0245006163914998";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"ESCA";"97 x 35774";"1";"0.833333333333333";"0";"5";"0.0261517365773519";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"HNSC";"330 x 35503";"1";"0.938271604938272";"0.864864864864865";"1";"0.0582909822463989";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"HNSC";"329 x 35503";"1";"0.951219512195122";"0.894736842105263";"2";"0.055822233359019";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"HNSC";"329 x 35503";"1";"0.914634146341463";"0.810810810810811";"3";"0.0516026337941488";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"HNSC";"328 x 35503";"1";"0.843373493975904";"0.580645161290323";"4";"0.0516362984975179";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"HNSC";"328 x 35503";"1";"0.903614457831325";"0.777777777777778";"5";"0.0498350818951925";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"KIRC";"258 x 30702";"0.994047619047619";"0.984375";"0.976744186046512";"1";"0.0391611655553182";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"KIRC";"258 x 30702";"1";"0.984375";"0.977777777777778";"2";"0.0369426846504211";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"KIRC";"258 x 30702";"0.994047619047619";"0.96875";"0.952380952380952";"3";"0.0447985013326009";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"KIRC";"257 x 30702";"0.994047619047619";"0.984615384615385";"0.977777777777778";"4";"0.0374766826629639";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"KIRC";"257 x 30702";"0.994047619047619";"0.984615384615385";"0.977777777777778";"5";"0.0443478027979533";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"KIRP";"200 x 37326";"0.993055555555556";"0.897959183673469";"0.782608695652174";"1";"0.0412453969319661";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"KIRP";"199 x 37326";"0.993055555555556";"0.84";"0.6";"2";"0.0456320842107137";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"KIRP";"199 x 37326";"0.993055555555556";"0.92";"0.833333333333333";"3";"0.0380764484405518";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"KIRP";"199 x 37326";"0.986111111111111";"0.8";"0.444444444444444";"4";"0.0383436520894368";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"KIRP";"199 x 37326";"0.993055555555556";"0.94";"0.88";"5";"0.0405118147532145";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LIHC";"239 x 33175";"1";"0.932203389830508";"0.875";"1";"0.0399611155192057";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LIHC";"238 x 33175";"0.993865030674847";"0.966666666666667";"0.944444444444444";"2";"0.0384604175885518";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LIHC";"239 x 33175";"1";"0.898305084745763";"0.8125";"3";"0.0394944508870443";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LIHC";"238 x 33175";"0.993865030674847";"0.9";"0.8125";"4";"0.0388606349627177";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LIHC";"238 x 33175";"1";"0.833333333333333";"0.642857142857143";"5";"0.0408623814582825";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LGG";"363 x 31485";"1";"1";"1";"1";"0.0505688667297363";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LGG";"363 x 31485";"0.994949494949495";"1";"1";"2";"0.0508020997047424";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LGG";"363 x 31485";"0.994949494949495";"1";"1";"3";"0.0513694643974304";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LGG";"363 x 31485";"0.994974874371859";"1";"1";"4";"0.0515695492426554";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LGG";"364 x 31485";"0.994974874371859";"1";"1";"5";"0.0522534171740214";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LUAD";"340 x 38257";"0.993589743589744";"0.988095238095238";"0.989247311827957";"1";"0.0562392354011536";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LUAD";"339 x 38257";"1";"0.988235294117647";"0.989010989010989";"2";"0.0603090643882751";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LUAD";"339 x 38257";"1";"1";"1";"3";"0.0613764643669128";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LUAD";"339 x 38257";"1";"1";"1";"4";"0.0602920850118001";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LUAD";"339 x 38257";"1";"1";"1";"5";"0.0607257008552551";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LUSC";"293 x 38102";"1";"0.902777777777778";"0.774193548387097";"1";"0.0505188663800557";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LUSC";"292 x 38102";"1";"0.89041095890411";"0.733333333333333";"2";"0.0499354004859924";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LUSC";"293 x 38102";"1";"0.986111111111111";"0.972972972972973";"3";"0.052420167128245";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LUSC";"291 x 38102";"1";"0.878378378378378";"0.709677419354839";"4";"0.0484340866406759";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"LUSC";"291 x 38102";"1";"0.918918918918919";"0.823529411764706";"5";"0.0503190318743388";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"PAAD";"114 x 30984";"0.96969696969697";"0.892857142857143";"0.869565217391304";"1";"0.0249175469080607";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"PAAD";"113 x 30984";"0.969230769230769";"1";"1";"2";"0.0256516853968302";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"PAAD";"114 x 30984";"0.96969696969697";"1";"1";"3";"0.0251676837603251";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"PAAD";"113 x 30984";"1";"0.931034482758621";"0.916666666666667";"4";"0.0273695667584737";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"PAAD";"114 x 30984";"1";"0.928571428571429";"0.909090909090909";"5";"0.024050235748291";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"SARC";"148 x 31115";"0.838235294117647";"0.857142857142857";"0.864864864864865";"1";"0.0301715016365051";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"SARC";"146 x 31115";"0.791044776119403";"0.945945945945946";"0.952380952380952";"2";"0.0292208870251973";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"SARC";"146 x 31115";"0.865671641791045";"0.891891891891892";"0.904761904761905";"3";"0.0286031365394592";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"SARC";"146 x 31115";"0.865671641791045";"0.837837837837838";"0.857142857142857";"4";"0.0306048472722371";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"SARC";"146 x 31115";"0.805970149253731";"0.918918918918919";"0.918918918918919";"5";"0.0279199520746867";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"SKCM";"211 x 37906";"0.984251968503937";"0.962264150943396";"0.952380952380952";"1";"0.0417460163434347";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"SKCM";"212 x 37906";"0.9765625";"0.942307692307692";"0.923076923076923";"2";"0.0425302028656006";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"SKCM";"211 x 37906";"0.984251968503937";"0.943396226415094";"0.923076923076923";"3";"0.0414791663487752";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"SKCM";"211 x 37906";"0.984251968503937";"1";"1";"4";"0.041462783018748";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"SKCM";"211 x 37906";"1";"0.962264150943396";"0.95";"5";"0.0419127662976583";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"STAD";"227 x 40179";"1";"0.964912280701754";"0.952380952380952";"1";"0.0438640356063843";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"STAD";"227 x 40179";"1";"0.982456140350877";"0.976744186046512";"2";"0.0454322338104248";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"STAD";"227 x 40179";"1";"0.912280701754386";"0.871794871794872";"3";"0.0455987493197123";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"STAD";"227 x 40179";"1";"0.964912280701754";"0.952380952380952";"4";"0.0452821334203084";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
"STAD";"228 x 40179";"0.985714285714286";"0.964285714285714";"0.952380952380952";"5";"0.0504024028778076";"clin_1__cnv_0.0125__rna_0.75__mirna_1__mutation_1";"12345"
