"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.824468085106383";"0.709677419354839";"0.25";"1";"0.00301878452301025";"0.1";"1234"
"BLCA";"clin";"248 x 4";"0.792553191489362";"0.67741935483871";"0.166666666666667";"2";"0.00300210316975911";"0.1";"1234"
"BLCA";"clin";"248 x 4";"0.803191489361702";"0.596774193548387";"0.0740740740740741";"3";"0.00291890303293864";"0.1";"1234"
"BLCA";"clin";"248 x 4";"0.840425531914894";"0.693548387096774";"0.344827586206897";"4";"0.00285198291142782";"0.1";"1234"
"BLCA";"clin";"248 x 4";"0.771276595744681";"0.725806451612903";"0.19047619047619";"5";"0.00286866823832194";"0.1";"1234"
"BLCA";"mirna";"248 x 83";"0.984042553191489";"0.758064516129032";"0";"1";"0.00388606389363607";"0.1";"1234"
"BLCA";"mirna";"248 x 83";"0.98936170212766";"0.758064516129032";"0";"2";"0.00391943454742432";"0.1";"1234"
"BLCA";"mirna";"248 x 83";"0.98936170212766";"0.758064516129032";"0";"3";"0.00418626467386882";"0.1";"1234"
"BLCA";"mirna";"248 x 83";"0.99468085106383";"0.758064516129032";"0";"4";"0.00401949882507324";"0.1";"1234"
"BLCA";"mirna";"248 x 83";"0.98936170212766";"0.774193548387097";"0.125";"5";"0.00386936664581299";"0.1";"1234"
"BLCA";"mutation";"248 x 1866";"0.882978723404255";"0.725806451612903";"0.260869565217391";"1";"0.0156610171000163";"0.1";"1234"
"BLCA";"mutation";"248 x 1866";"0.882978723404255";"0.725806451612903";"0.105263157894737";"2";"0.0143934806187948";"0.1";"1234"
"BLCA";"mutation";"248 x 1866";"0.877659574468085";"0.693548387096774";"0.0952380952380952";"3";"0.0145435492197673";"0.1";"1234"
"BLCA";"mutation";"248 x 1866";"0.893617021276596";"0.67741935483871";"0";"4";"0.0140765349070231";"0.1";"1234"
