"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.824468085106383";"0.709677419354839";"0.25";"1";"0.00724755128224691";"1";"1234"
"BLCA";"clin";"248 x 4";"0.792553191489362";"0.67741935483871";"0.166666666666667";"2";"0.00313551823298136";"1";"1234"
"BLCA";"clin";"248 x 4";"0.803191489361702";"0.596774193548387";"0.0740740740740741";"3";"0.00311884880065918";"1";"1234"
"BLCA";"clin";"248 x 4";"0.840425531914894";"0.693548387096774";"0.344827586206897";"4";"0.00320221583048503";"1";"1234"
"BLCA";"clin";"248 x 4";"0.771276595744681";"0.725806451612903";"0.19047619047619";"5";"0.00310216744740804";"1";"1234"
"BLCA";"mirna";"248 x 826";"0.99468085106383";"0.741935483870968";"0";"1";"0.00683813492457072";"1";"1234"
"BLCA";"mirna";"248 x 826";"1";"0.758064516129032";"0";"2";"0.00687148173650106";"1";"1234"
"BLCA";"mirna";"248 x 826";"1";"0.758064516129032";"0";"3";"0.00672136942545573";"1";"1234"
"BLCA";"mirna";"248 x 826";"1";"0.758064516129032";"0";"4";"0.0101740519205729";"1";"1234"
"BLCA";"mirna";"248 x 826";"1";"0.758064516129032";"0";"5";"0.00717168649037679";"1";"1234"
"BLCA";"mutation";"248 x 18651";"0.920212765957447";"0.725806451612903";"0.105263157894737";"1";"0.0546720862388611";"1";"1234"
"BLCA";"mutation";"248 x 18651";"0.920212765957447";"0.741935483870968";"0.2";"2";"0.0429138342539469";"1";"1234"
"BLCA";"mutation";"248 x 18651";"0.914893617021277";"0.725806451612903";"0.105263157894737";"3";"0.0525202671686808";"1";"1234"
"BLCA";"mutation";"248 x 18651";"0.920212765957447";"0.741935483870968";"0.2";"4";"0.051869797706604";"1";"1234"
"BLCA";"mutation";"248 x 18651";"0.909574468085106";"0.67741935483871";"0.166666666666667";"5";"0.0464156667391459";"1";"1234"
"BLCA";"cnv";"248 x 57965";"0.978723404255319";"1";"1";"1";"0.0562392473220825";"1";"1234"
"BLCA";"cnv";"248 x 57965";"0.978723404255319";"1";"1";"2";"0.0462658643722534";"1";"1234"
"BLCA";"cnv";"248 x 57965";"0.978723404255319";"0.983870967741935";"0.967741935483871";"3";"0.0581742485364278";"1";"1234"
"BLCA";"cnv";"248 x 57965";"0.984042553191489";"0.983870967741935";"0.967741935483871";"4";"0.0473666151364644";"1";"1234"
"BLCA";"cnv";"248 x 57965";"0.98936170212766";"0.967741935483871";"0.9375";"5";"0.0442314147949219";"1";"1234"
"BLCA";"rna";"248 x 23082";"1";"0.82258064516129";"0.421052631578947";"1";"0.0323724667231242";"1";"1234"
"BLCA";"rna";"248 x 23082";"1";"0.919354838709677";"0.8";"2";"0.0321722825368245";"1";"1234"
"BLCA";"rna";"248 x 23082";"1";"0.887096774193548";"0.695652173913044";"3";"0.0325228651364644";"1";"1234"
"BLCA";"rna";"248 x 23082";"1";"0.919354838709677";"0.8";"4";"0.0333734512329102";"1";"1234"
"BLCA";"rna";"248 x 23082";"1";"0.951612903225806";"0.888888888888889";"5";"0.0442648013432821";"1";"1234"
"COAD";"clin";"280 x 5";"0.568493150684932";"0.642857142857143";"0.59016393442623";"1";"0.00475326379140218";"1";"1234"
"COAD";"clin";"280 x 5";"0.527397260273973";"0.514285714285714";"0.5";"2";"0.0046866496404012";"1";"1234"
"COAD";"clin";"281 x 5";"0.598639455782313";"0.463768115942029";"0.327272727272727";"3";"0.00540369749069214";"1";"1234"
"COAD";"clin";"279 x 5";"0.561643835616438";"0.535211267605634";"0.492307692307692";"4";"0.00543718338012695";"1";"1234"
"COAD";"clin";"280 x 5";"0.54421768707483";"0.542857142857143";"0.529411764705882";"5";"0.00410288174947103";"1";"1234"
"COAD";"mirna";"280 x 803";"0.575342465753425";"0.471428571428571";"0.39344262295082";"1";"0.00837254921595256";"1";"1234"
"COAD";"mirna";"280 x 803";"0.561643835616438";"0.442857142857143";"0.315789473684211";"2";"0.0106738805770874";"1";"1234"
"COAD";"mirna";"281 x 803";"0.578231292517007";"0.507246376811594";"0.392857142857143";"3";"0.00870615243911743";"1";"1234"
"COAD";"mirna";"279 x 803";"0.650684931506849";"0.450704225352113";"0.235294117647059";"4";"0.00793888171513875";"1";"1234"
"COAD";"mirna";"280 x 803";"0.578231292517007";"0.528571428571429";"0.421052631578947";"5";"0.00827250083287557";"1";"1234"
"COAD";"mutation";"280 x 19787";"0.828767123287671";"0.571428571428571";"0.423076923076923";"1";"0.0516866326332092";"1";"1234"
"COAD";"mutation";"280 x 19787";"0.753424657534247";"0.614285714285714";"0.470588235294118";"2";"0.0472832322120667";"1";"1234"
"COAD";"mutation";"281 x 19787";"0.768707482993197";"0.536231884057971";"0.304347826086957";"3";"0.0477168679237366";"1";"1234"
"COAD";"mutation";"279 x 19787";"0.794520547945205";"0.47887323943662";"0.177777777777778";"4";"0.0463829358418783";"1";"1234"
"COAD";"mutation";"280 x 19787";"0.761904761904762";"0.585714285714286";"0.508474576271187";"5";"0.0518030484517415";"1";"1234"
"COAD";"cnv";"280 x 57965";"0.972602739726027";"0.985714285714286";"0.985074626865672";"1";"0.050985848903656";"1";"1234"
"COAD";"cnv";"280 x 57965";"0.986301369863014";"0.985714285714286";"0.985074626865672";"2";"0.0497513651847839";"1";"1234"
"COAD";"cnv";"281 x 57965";"0.972789115646258";"0.985507246376812";"0.985074626865672";"3";"0.0542384346326192";"1";"1234"
"COAD";"cnv";"279 x 57965";"0.979452054794521";"1";"1";"4";"0.0501685818036397";"1";"1234"
"COAD";"cnv";"280 x 57965";"0.986394557823129";"0.985714285714286";"0.985507246376812";"5";"0.0553552309672038";"1";"1234"
"COAD";"rna";"280 x 22211";"0.993150684931507";"0.942857142857143";"0.939393939393939";"1";"0.0380767822265625";"1";"1234"
"COAD";"rna";"280 x 22211";"0.972602739726027";"1";"1";"2";"0.0375430663426717";"1";"1234"
"COAD";"rna";"281 x 22211";"0.972789115646258";"0.985507246376812";"0.984615384615385";"3";"0.0377762675285339";"1";"1234"
"COAD";"rna";"279 x 22211";"0.986301369863014";"0.985915492957746";"0.985074626865672";"4";"0.0377098321914673";"1";"1234"
"COAD";"rna";"280 x 22211";"0.972789115646258";"0.985714285714286";"0.985074626865672";"5";"0.0376261512438456";"1";"1234"
"ESCA";"clin";"97 x 4";"0.987654320987654";"0.833333333333333";"0";"1";"0.0015846848487854";"1";"1234"
"ESCA";"clin";"97 x 4";"0.975308641975309";"0.666666666666667";"0.2";"2";"0.00161778132120768";"1";"1234"
"ESCA";"clin";"96 x 4";"0.975";"0.84";"0";"3";"0.00161781311035156";"1";"1234"
"ESCA";"clin";"97 x 4";"1";"0.833333333333333";"0";"4";"0.00155108372370402";"1";"1234"
"ESCA";"clin";"97 x 4";"1";"0.833333333333333";"0";"5";"0.00170120000839233";"1";"1234"
"ESCA";"mirna";"97 x 764";"0.987654320987654";"0.833333333333333";"0";"1";"0.00320225159327189";"1";"1234"
"ESCA";"mirna";"97 x 764";"1";"0.833333333333333";"0";"2";"0.00251810153325399";"1";"1234"
"ESCA";"mirna";"96 x 764";"0.9875";"0.84";"0";"3";"0.00293541749318441";"1";"1234"
"ESCA";"mirna";"97 x 764";"1";"0.833333333333333";"0";"4";"0.00305213133494059";"1";"1234"
"ESCA";"mirna";"97 x 764";"0.987654320987654";"0.833333333333333";"0";"5";"0.00278510252634684";"1";"1234"
"ESCA";"mutation";"97 x 15163";"1";"0.791666666666667";"0";"1";"0.0205645163853963";"1";"1234"
"ESCA";"mutation";"97 x 15163";"0.987654320987654";"0.833333333333333";"0";"2";"0.0167114814122518";"1";"1234"
"ESCA";"mutation";"96 x 15163";"0.9875";"0.84";"0";"3";"0.0146273016929626";"1";"1234"
"ESCA";"mutation";"97 x 15163";"0.987654320987654";"0.833333333333333";"0";"4";"0.0150108655293783";"1";"1234"
"ESCA";"mutation";"97 x 15163";"0.987654320987654";"0.833333333333333";"0";"5";"0.0122422814369202";"1";"1234"
"ESCA";"cnv";"97 x 57965";"1";"1";"1";"1";"0.0398280302683512";"1";"1234"
"ESCA";"cnv";"97 x 57965";"1";"1";"1";"2";"0.0369259675343831";"1";"1234"
"ESCA";"cnv";"96 x 57965";"1";"1";"1";"3";"0.0390777826309204";"1";"1234"
"ESCA";"cnv";"97 x 57965";"1";"1";"1";"4";"0.038477349281311";"1";"1234"
"ESCA";"cnv";"97 x 57965";"1";"1";"1";"5";"0.0410455147425334";"1";"1234"
"ESCA";"rna";"97 x 25495";"1";"0.833333333333333";"0";"1";"0.0348578651746114";"1";"1234"
"ESCA";"rna";"97 x 25495";"1";"0.875";"0.4";"2";"0.0215985337893168";"1";"1234"
"ESCA";"rna";"96 x 25495";"1";"0.84";"0";"3";"0.02263263463974";"1";"1234"
"ESCA";"rna";"97 x 25495";"1";"0.833333333333333";"0";"4";"0.0212983330090841";"1";"1234"
"ESCA";"rna";"97 x 25495";"1";"0.833333333333333";"0";"5";"0.0253681302070618";"1";"1234"
"HNSC";"clin";"330 x 5";"0.851851851851852";"0.716049382716049";"0.206896551724138";"1";"0.00408601760864258";"1";"1234"
"HNSC";"clin";"329 x 5";"0.880165289256198";"0.670731707317073";"0.129032258064516";"2";"0.00390273332595825";"1";"1234"
"HNSC";"clin";"329 x 5";"0.8559670781893";"0.670731707317073";"0.181818181818182";"3";"0.00423630078633626";"1";"1234"
"HNSC";"clin";"328 x 5";"0.838842975206612";"0.662650602409639";"0.3";"4";"0.00391943057378133";"1";"1234"
"HNSC";"clin";"328 x 5";"0.855371900826446";"0.771084337349398";"0.457142857142857";"5";"0.00408620039621989";"1";"1234"
"HNSC";"mirna";"330 x 794";"1";"0.740740740740741";"0";"1";"0.00990695158640544";"1";"1234"
"HNSC";"mirna";"329 x 794";"1";"0.74390243902439";"0";"2";"0.0110744516054789";"1";"1234"
"HNSC";"mirna";"329 x 794";"1";"0.731707317073171";"0";"3";"0.00965676705042521";"1";"1234"
"HNSC";"mirna";"328 x 794";"0.991735537190083";"0.72289156626506";"0";"4";"0.00965678294499715";"1";"1234"
"HNSC";"mirna";"328 x 794";"0.991735537190083";"0.734939759036145";"0";"5";"0.00940659840901693";"1";"1234"
"HNSC";"mutation";"330 x 17841";"0.917695473251029";"0.753086419753086";"0.0909090909090909";"1";"0.0734012484550476";"1";"1234"
"HNSC";"mutation";"329 x 17841";"0.93801652892562";"0.658536585365854";"0.0666666666666667";"2";"0.0673306822776794";"1";"1234"
"HNSC";"mutation";"329 x 17841";"0.938271604938272";"0.682926829268293";"0.0714285714285714";"3";"0.070266052087148";"1";"1234"
"HNSC";"mutation";"328 x 17841";"0.925619834710744";"0.710843373493976";"0.2";"4";"0.0690318504969279";"1";"1234"
"HNSC";"mutation";"328 x 17841";"0.933884297520661";"0.771084337349398";"0.296296296296296";"5";"0.0659960826237996";"1";"1234"
"HNSC";"cnv";"330 x 57965";"0.987654320987654";"1";"1";"1";"0.0590918660163879";"1";"1234"
"HNSC";"cnv";"329 x 57965";"0.991735537190083";"0.975609756097561";"0.954545454545454";"2";"0.0518868009249369";"1";"1234"
"HNSC";"cnv";"329 x 57965";"0.987654320987654";"0.98780487804878";"0.977777777777778";"3";"0.0524702151616414";"1";"1234"
"HNSC";"cnv";"328 x 57965";"0.987603305785124";"0.987951807228916";"0.977777777777778";"4";"0.0544215679168701";"1";"1234"
"HNSC";"cnv";"328 x 57965";"0.987603305785124";"1";"1";"5";"0.0584574341773987";"1";"1234"
"HNSC";"rna";"330 x 21521";"1";"0.950617283950617";"0.894736842105263";"1";"0.0409787813822428";"1";"1234"
"HNSC";"rna";"329 x 21521";"1";"0.951219512195122";"0.894736842105263";"2";"0.0373095313707987";"1";"1234"
"HNSC";"rna";"329 x 21521";"1";"0.939024390243902";"0.871794871794872";"3";"0.0381437659263611";"1";"1234"
"HNSC";"rna";"328 x 21521";"1";"0.891566265060241";"0.742857142857143";"4";"0.0382604678471883";"1";"1234"
"HNSC";"rna";"328 x 21521";"1";"0.91566265060241";"0.810810810810811";"5";"0.0386608004570007";"1";"1234"
"KIRC";"clin";"258 x 6";"0.720238095238095";"0.59375";"0.380952380952381";"1";"0.0033523162206014";"1";"1234"
"KIRC";"clin";"258 x 6";"0.714285714285714";"0.53125";"0.347826086956522";"2";"0.00311884880065918";"1";"1234"
"KIRC";"clin";"258 x 6";"0.708333333333333";"0.671875";"0.48780487804878";"3";"0.00295208295186361";"1";"1234"
"KIRC";"clin";"257 x 6";"0.702380952380952";"0.646153846153846";"0.41025641025641";"4";"0.00316890080769857";"1";"1234"
"KIRC";"clin";"257 x 6";"0.720238095238095";"0.6";"0.35";"5";"0.00303546587626139";"1";"1234"
"KIRC";"mirna";"258 x 726";"0.952380952380952";"0.65625";"0.153846153846154";"1";"0.00710500081380208";"1";"1234"
