"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.824468085106383";"0.709677419354839";"0.25";"1";"0.00306880076726278";"0.005";"12345"
"BLCA";"clin";"248 x 4";"0.792553191489362";"0.67741935483871";"0.166666666666667";"2";"0.002885369459788";"0.005";"12345"
"BLCA";"clin";"248 x 4";"0.803191489361702";"0.596774193548387";"0.0740740740740741";"3";"0.00306881666183472";"0.005";"12345"
"BLCA";"clin";"248 x 4";"0.840425531914894";"0.693548387096774";"0.344827586206897";"4";"0.0031188686688741";"0.005";"12345"
"BLCA";"clin";"248 x 4";"0.771276595744681";"0.725806451612903";"0.19047619047619";"5";"0.00293538173039754";"0.005";"12345"
"BLCA";"mirna";"248 x 5";"0.925531914893617";"0.725806451612903";"0.105263157894737";"1";"0.00325228373209635";"0.005";"12345"
"BLCA";"mirna";"248 x 5";"0.914893617021277";"0.741935483870968";"0.2";"2";"0.00316886901855469";"0.005";"12345"
"BLCA";"mirna";"248 x 5";"0.909574468085106";"0.693548387096774";"0.0952380952380952";"3";"0.00300211509068807";"0.005";"12345"
"BLCA";"mirna";"248 x 5";"0.930851063829787";"0.725806451612903";"0.19047619047619";"4";"0.00326896905899048";"0.005";"12345"
"BLCA";"mirna";"248 x 5";"0.941489361702128";"0.693548387096774";"0";"5";"0.00301883220672607";"0.005";"12345"
"BLCA";"mutation";"248 x 94";"0.893617021276596";"0.758064516129032";"0.285714285714286";"1";"0.005103600025177";"0.005";"12345"
"BLCA";"mutation";"248 x 94";"0.872340425531915";"0.709677419354839";"0.4";"2";"0.00585411787033081";"0.005";"12345"
"BLCA";"mutation";"248 x 94";"0.882978723404255";"0.725806451612903";"0.19047619047619";"3";"0.00548719962437948";"0.005";"12345"
"BLCA";"mutation";"248 x 94";"0.882978723404255";"0.725806451612903";"0.19047619047619";"4";"0.00507023334503174";"0.005";"12345"
"BLCA";"mutation";"248 x 94";"0.914893617021277";"0.725806451612903";"0.19047619047619";"5";"0.0048867662747701";"0.005";"12345"
"BLCA";"cnv";"248 x 291";"0.978723404255319";"0.903225806451613";"0.769230769230769";"1";"0.00461988051732381";"0.005";"12345"
"BLCA";"cnv";"248 x 291";"0.978723404255319";"0.983870967741935";"0.967741935483871";"2";"0.00475331942240397";"0.005";"12345"
"BLCA";"cnv";"248 x 291";"0.984042553191489";"0.967741935483871";"0.9375";"3";"0.00455288092295329";"0.005";"12345"
"BLCA";"cnv";"248 x 291";"0.973404255319149";"0.983870967741935";"0.96551724137931";"4";"0.00475335121154785";"0.005";"12345"
"BLCA";"cnv";"248 x 291";"0.984042553191489";"0.951612903225806";"0.888888888888889";"5";"0.00468388398488363";"0.005";"12345"
"BLCA";"rna";"248 x 116";"1";"0.758064516129032";"0";"1";"0.0042363166809082";"0.005";"12345"
"BLCA";"rna";"248 x 116";"0.99468085106383";"0.758064516129032";"0";"2";"0.00408620039621989";"0.005";"12345"
"BLCA";"rna";"248 x 116";"1";"0.758064516129032";"0";"3";"0.00430301427841187";"0.005";"12345"
"BLCA";"rna";"248 x 116";"0.99468085106383";"0.758064516129032";"0";"4";"0.0041696031888326";"0.005";"12345"
"BLCA";"rna";"248 x 116";"0.98936170212766";"0.758064516129032";"0";"5";"0.00460323095321655";"0.005";"12345"
"COAD";"clin";"280 x 5";"0.568493150684932";"0.642857142857143";"0.59016393442623";"1";"0.00353583097457886";"0.005";"12345"
"COAD";"clin";"280 x 5";"0.527397260273973";"0.514285714285714";"0.5";"2";"0.00328565041224162";"0.005";"12345"
"COAD";"clin";"281 x 5";"0.598639455782313";"0.463768115942029";"0.327272727272727";"3";"0.00358585119247437";"0.005";"12345"
"COAD";"clin";"279 x 5";"0.561643835616438";"0.535211267605634";"0.492307692307692";"4";"0.00325228373209635";"0.005";"12345"
"COAD";"clin";"280 x 5";"0.54421768707483";"0.542857142857143";"0.529411764705882";"5";"0.00348576704661051";"0.005";"12345"
"COAD";"mirna";"280 x 5";"0.589041095890411";"0.471428571428571";"0.412698412698413";"1";"0.00346926848093669";"0.005";"12345"
"COAD";"mirna";"280 x 5";"0.595890410958904";"0.528571428571429";"0.492307692307692";"2";"0.00358584721883138";"0.005";"12345"
"COAD";"mirna";"281 x 5";"0.564625850340136";"0.478260869565217";"0.4375";"3";"0.00351913372675578";"0.005";"12345"
"COAD";"mirna";"279 x 5";"0.582191780821918";"0.577464788732394";"0.571428571428572";"4";"0.00381938219070435";"0.005";"12345"
"COAD";"mirna";"280 x 5";"0.530612244897959";"0.6";"0.575757575757576";"5";"0.00385270118713379";"0.005";"12345"
"COAD";"mutation";"280 x 100";"0.616438356164384";"0.457142857142857";"0.424242424242424";"1";"0.00657129685084025";"0.005";"12345"
"COAD";"mutation";"280 x 100";"0.602739726027397";"0.5";"0.385964912280702";"2";"0.00652123292287191";"0.005";"12345"
"COAD";"mutation";"281 x 100";"0.619047619047619";"0.550724637681159";"0.523076923076923";"3";"0.00650458335876465";"0.005";"12345"
"COAD";"mutation";"279 x 100";"0.595890410958904";"0.47887323943662";"0.39344262295082";"4";"0.00637113253275553";"0.005";"12345"
"COAD";"mutation";"280 x 100";"0.564625850340136";"0.514285714285714";"0.484848484848485";"5";"0.00575403372446696";"0.005";"12345"
"COAD";"cnv";"280 x 291";"0.965753424657534";"0.957142857142857";"0.956521739130435";"1";"0.0055705984433492";"0.005";"12345"
"COAD";"cnv";"280 x 291";"0.952054794520548";"0.985714285714286";"0.985074626865672";"2";"0.00538711547851563";"0.005";"12345"
"COAD";"cnv";"281 x 291";"0.952380952380952";"0.985507246376812";"0.985074626865672";"3";"0.00557056665420532";"0.005";"12345"
"COAD";"cnv";"279 x 291";"0.952054794520548";"0.985915492957746";"0.985507246376812";"4";"0.00518698294957479";"0.005";"12345"
"COAD";"cnv";"280 x 291";"0.965986394557823";"0.985714285714286";"0.985507246376812";"5";"0.00542046626408895";"0.005";"12345"
"COAD";"rna";"280 x 112";"0.602739726027397";"0.6";"0.548387096774194";"1";"0.00503689845403035";"0.005";"12345"
"COAD";"rna";"280 x 112";"0.678082191780822";"0.5";"0.406779661016949";"2";"0.00572099685668945";"0.005";"12345"
"COAD";"rna";"281 x 112";"0.63265306122449";"0.507246376811594";"0.433333333333333";"3";"0.00510358413060506";"0.005";"12345"
"COAD";"rna";"279 x 112";"0.643835616438356";"0.563380281690141";"0.456140350877193";"4";"0.00478669802347819";"0.005";"12345"
"COAD";"rna";"280 x 112";"0.619047619047619";"0.585714285714286";"0.53968253968254";"5";"0.00558743476867676";"0.005";"12345"
"ESCA";"clin";"97 x 4";"0.987654320987654";"0.833333333333333";"0";"1";"0.00115080277125041";"0.005";"12345"
"ESCA";"clin";"97 x 4";"0.975308641975309";"0.666666666666667";"0.2";"2";"0.0013343334197998";"0.005";"12345"
"ESCA";"clin";"96 x 4";"0.975";"0.84";"0";"3";"0.00115081469217936";"0.005";"12345"
"ESCA";"clin";"97 x 4";"1";"0.833333333333333";"0";"4";"0.00125088691711426";"0.005";"12345"
"ESCA";"clin";"97 x 4";"1";"0.833333333333333";"0";"5";"0.00121751626332601";"0.005";"12345"
"ESCA";"mirna";"97 x 5";"0.975308641975309";"0.791666666666667";"0";"1";"0.00126755237579346";"0.005";"12345"
"ESCA";"mirna";"97 x 5";"0.950617283950617";"0.791666666666667";"0.285714285714286";"2";"0.00135093132654826";"0.005";"12345"
"ESCA";"mirna";"96 x 5";"0.975";"0.84";"0";"3";"0.00120086669921875";"0.005";"12345"
