"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.824468085106383";"0.709677419354839";"0.25";"1";"0.00293506383895874";"0.15";"123456"
"BLCA";"clin";"248 x 4";"0.792553191489362";"0.67741935483871";"0.166666666666667";"2";"0.00305213133494059";"0.15";"123456"
"BLCA";"clin";"248 x 4";"0.803191489361702";"0.596774193548387";"0.0740740740740741";"3";"0.00305211941401164";"0.15";"123456"
"BLCA";"clin";"248 x 4";"0.840425531914894";"0.693548387096774";"0.344827586206897";"4";"0.00295205116271973";"0.15";"123456"
"BLCA";"clin";"248 x 4";"0.765957446808511";"0.725806451612903";"0.19047619047619";"5";"0.00300209919611613";"0.15";"123456"
"BLCA";"mirna";"248 x 125";"0.99468085106383";"0.725806451612903";"0";"1";"0.00456995169321696";"0.15";"123456"
"BLCA";"mirna";"248 x 125";"1";"0.758064516129032";"0";"2";"0.00426968336105347";"0.15";"123456"
"BLCA";"mirna";"248 x 125";"0.984042553191489";"0.758064516129032";"0";"3";"0.00433636506398519";"0.15";"123456"
"BLCA";"mirna";"248 x 125";"1";"0.758064516129032";"0";"4";"0.00425266822179159";"0.15";"123456"
"BLCA";"mirna";"248 x 125";"1";"0.758064516129032";"0";"5";"0.00440306663513184";"0.15";"123456"
"BLCA";"mutation";"248 x 2799";"0.914893617021277";"0.725806451612903";"0.19047619047619";"1";"0.0171119650204976";"0.15";"123456"
"BLCA";"mutation";"248 x 2799";"0.898936170212766";"0.67741935483871";"0.166666666666667";"2";"0.0151106198628743";"0.15";"123456"
"BLCA";"mutation";"248 x 2799";"0.898936170212766";"0.693548387096774";"0";"3";"0.0205477833747864";"0.15";"123456"
"BLCA";"mutation";"248 x 2799";"0.909574468085106";"0.741935483870968";"0";"4";"0.015961213906606";"0.15";"123456"
"BLCA";"mutation";"248 x 2799";"0.893617021276596";"0.693548387096774";"0.173913043478261";"5";"0.0162280480066935";"0.15";"123456"
