"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.824468085106383";"0.709677419354839";"0.25";"1";"0.00345209836959839";"0.0125";"12345"
"BLCA";"clin";"248 x 4";"0.792553191489362";"0.67741935483871";"0.166666666666667";"2";"0.00323560237884521";"0.0125";"12345"
"BLCA";"clin";"248 x 4";"0.803191489361702";"0.596774193548387";"0.0740740740740741";"3";"0.00303544998168945";"0.0125";"12345"
"BLCA";"clin";"248 x 4";"0.840425531914894";"0.693548387096774";"0.344827586206897";"4";"0.00293538173039754";"0.0125";"12345"
"BLCA";"clin";"248 x 4";"0.771276595744681";"0.725806451612903";"0.19047619047619";"5";"0.00293543338775635";"0.0125";"12345"
"BLCA";"mirna";"248 x 11";"0.978723404255319";"0.725806451612903";"0";"1";"0.00316891670227051";"0.0125";"12345"
"BLCA";"mirna";"248 x 11";"0.978723404255319";"0.709677419354839";"0";"2";"0.00328563451766968";"0.0125";"12345"
"BLCA";"mirna";"248 x 11";"0.973404255319149";"0.741935483870968";"0.111111111111111";"3";"0.00336911678314209";"0.0125";"12345"
"BLCA";"mirna";"248 x 11";"0.968085106382979";"0.758064516129032";"0";"4";"0.00321893294652303";"0.0125";"12345"
"BLCA";"mirna";"248 x 11";"0.952127659574468";"0.709677419354839";"0";"5";"0.00321891705195109";"0.0125";"12345"
"BLCA";"mutation";"248 x 234";"0.824468085106383";"0.758064516129032";"0.347826086956522";"1";"0.00762201547622681";"0.0125";"12345"
"BLCA";"mutation";"248 x 234";"0.824468085106383";"0.725806451612903";"0.37037037037037";"2";"0.00795558293660482";"0.0125";"12345"
"BLCA";"mutation";"248 x 234";"0.856382978723404";"0.67741935483871";"0.230769230769231";"3";"0.00758868455886841";"0.0125";"12345"
"BLCA";"mutation";"248 x 234";"0.882978723404255";"0.661290322580645";"0.0869565217391304";"4";"0.00762201944986979";"0.0125";"12345"
"BLCA";"mutation";"248 x 234";"0.898936170212766";"0.629032258064516";"0";"5";"0.00775543451309204";"0.0125";"12345"
"BLCA";"cnv";"248 x 726";"0.98936170212766";"0.983870967741935";"0.96551724137931";"1";"0.00565394957860311";"0.0125";"12345"
"BLCA";"cnv";"248 x 726";"0.984042553191489";"0.983870967741935";"0.967741935483871";"2";"0.00558723211288452";"0.0125";"12345"
"BLCA";"cnv";"248 x 726";"0.98936170212766";"0.983870967741935";"0.967741935483871";"3";"0.00543716351191203";"0.0125";"12345"
"BLCA";"cnv";"248 x 726";"0.984042553191489";"0.983870967741935";"0.96551724137931";"4";"0.00573736826578776";"0.0125";"12345"
"BLCA";"cnv";"248 x 726";"0.98936170212766";"0.919354838709677";"0.814814814814815";"5";"0.00555384953816732";"0.0125";"12345"
"BLCA";"rna";"248 x 290";"0.99468085106383";"0.758064516129032";"0";"1";"0.00535373290379842";"0.0125";"12345"
"BLCA";"rna";"248 x 290";"1";"0.758064516129032";"0";"2";"0.0054705023765564";"0.0125";"12345"
"BLCA";"rna";"248 x 290";"0.99468085106383";"0.758064516129032";"0";"3";"0.0052867333094279";"0.0125";"12345"
"BLCA";"rna";"248 x 290";"1";"0.758064516129032";"0";"4";"0.00533701578776042";"0.0125";"12345"
"BLCA";"rna";"248 x 290";"0.98936170212766";"0.758064516129032";"0";"5";"0.00545384883880615";"0.0125";"12345"
"COAD";"clin";"280 x 5";"0.568493150684932";"0.642857142857143";"0.59016393442623";"1";"0.00341906547546387";"0.0125";"12345"
"COAD";"clin";"280 x 5";"0.527397260273973";"0.514285714285714";"0.5";"2";"0.00370258092880249";"0.0125";"12345"
"COAD";"clin";"281 x 5";"0.598639455782313";"0.463768115942029";"0.327272727272727";"3";"0.00333566665649414";"0.0125";"12345"
"COAD";"clin";"279 x 5";"0.561643835616438";"0.535211267605634";"0.492307692307692";"4";"0.0033690333366394";"0.0125";"12345"
"COAD";"clin";"280 x 5";"0.54421768707483";"0.542857142857143";"0.529411764705882";"5";"0.00335236787796021";"0.0125";"12345"
"COAD";"mirna";"280 x 11";"0.575342465753425";"0.457142857142857";"0.387096774193548";"1";"0.00385268529256185";"0.0125";"12345"
"COAD";"mirna";"280 x 11";"0.554794520547945";"0.557142857142857";"0.474576271186441";"2";"0.00371928612391154";"0.0125";"12345"
"COAD";"mirna";"281 x 11";"0.578231292517007";"0.492753623188406";"0.461538461538462";"3";"0.00408620039621989";"0.0125";"12345"
"COAD";"mirna";"279 x 11";"0.554794520547945";"0.492957746478873";"0.454545454545455";"4";"0.00381933053334554";"0.0125";"12345"
"COAD";"mirna";"280 x 11";"0.54421768707483";"0.6";"0.575757575757576";"5";"0.0037859837214152";"0.0125";"12345"
"COAD";"mutation";"280 x 248";"0.513698630136986";"0.528571428571429";"0.521739130434783";"1";"0.00992364883422852";"0.0125";"12345"
