"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.824468085106383";"0.709677419354839";"0.25";"1";"0.00278496742248535";"0.25";"123456"
"BLCA";"clin";"248 x 4";"0.792553191489362";"0.67741935483871";"0.166666666666667";"2";"0.00318555037180583";"0.25";"123456"
"BLCA";"clin";"248 x 4";"0.803191489361702";"0.596774193548387";"0.0740740740740741";"3";"0.00308550198872884";"0.25";"123456"
"BLCA";"clin";"248 x 4";"0.840425531914894";"0.693548387096774";"0.344827586206897";"4";"0.00300209919611613";"0.25";"123456"
"BLCA";"clin";"248 x 4";"0.765957446808511";"0.725806451612903";"0.19047619047619";"5";"0.00305213133494059";"0.25";"123456"
"BLCA";"mirna";"248 x 207";"0.99468085106383";"0.725806451612903";"0";"1";"0.00487008492151896";"0.25";"123456"
"BLCA";"mirna";"248 x 207";"1";"0.758064516129032";"0";"2";"0.00482006867726644";"0.25";"123456"
"BLCA";"mirna";"248 x 207";"0.99468085106383";"0.758064516129032";"0";"3";"0.00513695081075033";"0.25";"123456"
"BLCA";"mirna";"248 x 207";"1";"0.758064516129032";"0";"4";"0.00446979999542236";"0.25";"123456"
"BLCA";"mirna";"248 x 207";"0.99468085106383";"0.758064516129032";"0";"5";"0.00490341583887736";"0.25";"123456"
"BLCA";"mutation";"248 x 4663";"0.882978723404255";"0.709677419354839";"0";"1";"0.0216318845748901";"0.25";"123456"
"BLCA";"mutation";"248 x 4663";"0.893617021276596";"0.693548387096774";"0.0952380952380952";"2";"0.0186297496159871";"0.25";"123456"
"BLCA";"mutation";"248 x 4663";"0.909574468085106";"0.693548387096774";"0";"3";"0.0206978837649027";"0.25";"123456"
"BLCA";"mutation";"248 x 4663";"0.893617021276596";"0.725806451612903";"0.105263157894737";"4";"0.0198639671007792";"0.25";"123456"
"BLCA";"mutation";"248 x 4663";"0.898936170212766";"0.693548387096774";"0.173913043478261";"5";"0.0197805841763814";"0.25";"123456"
