"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.861702127659574";"0.629032258064516";"0.148148148148148";"1";"0.00323548316955566";"0.15";"12345"
"BLCA";"clin";"248 x 4";"0.808510638297872";"0.693548387096774";"0.173913043478261";"2";"0.00330238342285156";"0.15";"12345"
"BLCA";"clin";"248 x 4";"0.776595744680851";"0.725806451612903";"0";"3";"0.00318560202916463";"0.15";"12345"
"BLCA";"clin";"248 x 4";"0.813829787234043";"0.67741935483871";"0.0909090909090909";"4";"0.00401953061421712";"0.15";"12345"
"BLCA";"clin";"248 x 4";"0.845744680851064";"0.596774193548387";"0.193548387096774";"5";"0.00376936594645182";"0.15";"12345"
"BLCA";"mirna";"248 x 125";"1";"0.741935483870968";"0";"1";"0.00513698259989421";"0.15";"12345"
"BLCA";"mirna";"248 x 125";"0.98936170212766";"0.758064516129032";"0";"2";"0.00485346714655558";"0.15";"12345"
"BLCA";"mirna";"248 x 125";"0.98936170212766";"0.774193548387097";"0.125";"3";"0.00483676592508952";"0.15";"12345"
"BLCA";"mirna";"248 x 125";"0.98936170212766";"0.741935483870968";"0";"4";"0.00558729966481527";"0.15";"12345"
"BLCA";"mirna";"248 x 125";"1";"0.758064516129032";"0";"5";"0.00488679806391398";"0.15";"12345"
"BLCA";"mutation";"248 x 2799";"0.920212765957447";"0.709677419354839";"0";"1";"0.0169453819592794";"0.15";"12345"
"BLCA";"mutation";"248 x 2799";"0.920212765957447";"0.741935483870968";"0.2";"2";"0.0174290498097738";"0.15";"12345"
"BLCA";"mutation";"248 x 2799";"0.930851063829787";"0.67741935483871";"0";"3";"0.0174290498097738";"0.15";"12345"
"BLCA";"mutation";"248 x 2799";"0.930851063829787";"0.709677419354839";"0.307692307692308";"4";"0.0184464653333028";"0.15";"12345"
"BLCA";"mutation";"248 x 2799";"0.904255319148936";"0.774193548387097";"0.125";"5";"0.0195639173189799";"0.15";"12345"
"BLCA";"cnv";"248 x 8696";"0.978723404255319";"1";"1";"1";"0.0125089009602865";"0.15";"12345"
"BLCA";"cnv";"248 x 8696";"0.98936170212766";"0.919354838709677";"0.857142857142857";"2";"0.0123587489128113";"0.15";"12345"
"BLCA";"cnv";"248 x 8696";"0.978723404255319";"1";"1";"3";"0.0150273680686951";"0.15";"12345"
"BLCA";"cnv";"248 x 8696";"0.978723404255319";"1";"1";"4";"0.0130756497383118";"0.15";"12345"
"BLCA";"cnv";"248 x 8696";"0.978723404255319";"1";"1";"5";"0.0119752327601115";"0.15";"12345"
"BLCA";"rna";"248 x 3463";"1";"0.919354838709677";"0.8";"1";"0.0113247195879618";"0.15";"12345"
"BLCA";"rna";"248 x 3463";"1";"0.854838709677419";"0.571428571428572";"2";"0.0108076810836792";"0.15";"12345"
"BLCA";"rna";"248 x 3463";"0.99468085106383";"0.82258064516129";"0.421052631578947";"3";"0.0131760676701864";"0.15";"12345"
"BLCA";"rna";"248 x 3463";"1";"0.838709677419355";"0.5";"4";"0.0119417985280355";"0.15";"12345"
"BLCA";"rna";"248 x 3463";"1";"0.82258064516129";"0.421052631578947";"5";"0.013559635480245";"0.15";"12345"
"COAD";"clin";"280 x 5";"0.582191780821918";"0.471428571428571";"0.430769230769231";"1";"0.00491981506347656";"0.15";"12345"
