"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.824468085106383";"0.709677419354839";"0.25";"1";"0.00318536758422852";"0.25";"12345"
"BLCA";"clin";"248 x 4";"0.792553191489362";"0.67741935483871";"0.166666666666667";"2";"0.00305211544036865";"0.25";"12345"
"BLCA";"clin";"248 x 4";"0.803191489361702";"0.596774193548387";"0.0740740740740741";"3";"0.00305213530858358";"0.25";"12345"
"BLCA";"clin";"248 x 4";"0.840425531914894";"0.693548387096774";"0.344827586206897";"4";"0.00303544998168945";"0.25";"12345"
"BLCA";"clin";"248 x 4";"0.771276595744681";"0.725806451612903";"0.19047619047619";"5";"0.00296874841054281";"0.25";"12345"
"BLCA";"mirna";"248 x 207";"0.984042553191489";"0.741935483870968";"0";"1";"0.00540383259455363";"0.25";"12345"
"BLCA";"mirna";"248 x 207";"1";"0.758064516129032";"0";"2";"0.00512026945749919";"0.25";"12345"
"BLCA";"mirna";"248 x 207";"0.99468085106383";"0.758064516129032";"0";"3";"0.0050535519917806";"0.25";"12345"
"BLCA";"mirna";"248 x 207";"1";"0.758064516129032";"0";"4";"0.00582073529561361";"0.25";"12345"
"BLCA";"mirna";"248 x 207";"0.99468085106383";"0.758064516129032";"0";"5";"0.0048367182413737";"0.25";"12345"
"BLCA";"mutation";"248 x 4663";"0.877659574468085";"0.725806451612903";"0.105263157894737";"1";"0.0209643999735514";"0.25";"12345"
"BLCA";"mutation";"248 x 4663";"0.925531914893617";"0.741935483870968";"0.272727272727273";"2";"0.0240335464477539";"0.25";"12345"
"BLCA";"mutation";"248 x 4663";"0.909574468085106";"0.725806451612903";"0.105263157894737";"3";"0.020364248752594";"0.25";"12345"
"BLCA";"mutation";"248 x 4663";"0.909574468085106";"0.709677419354839";"0";"4";"0.0200139323870341";"0.25";"12345"
"BLCA";"mutation";"248 x 4663";"0.904255319148936";"0.596774193548387";"0";"5";"0.020264216264089";"0.25";"12345"
"BLCA";"cnv";"248 x 14492";"0.978723404255319";"1";"1";"1";"0.0153271675109863";"0.25";"12345"
"BLCA";"cnv";"248 x 14492";"0.973404255319149";"1";"1";"2";"0.0161446650822957";"0.25";"12345"
"BLCA";"cnv";"248 x 14492";"0.978723404255319";"0.983870967741935";"0.967741935483871";"3";"0.0149941802024841";"0.25";"12345"
"BLCA";"cnv";"248 x 14492";"0.978723404255319";"0.983870967741935";"0.967741935483871";"4";"0.0145266016324361";"0.25";"12345"
"BLCA";"cnv";"248 x 14492";"0.98936170212766";"0.967741935483871";"0.9375";"5";"0.0149271686871847";"0.25";"12345"
"BLCA";"rna";"248 x 5771";"1";"0.758064516129032";"0";"1";"0.0140932003657023";"0.25";"12345"
"BLCA";"rna";"248 x 5771";"1";"0.758064516129032";"0";"2";"0.0144598484039307";"0.25";"12345"
"BLCA";"rna";"248 x 5771";"0.99468085106383";"0.758064516129032";"0";"3";"0.0142600337664286";"0.25";"12345"
"BLCA";"rna";"248 x 5771";"1";"0.790322580645161";"0.235294117647059";"4";"0.0142099340756734";"0.25";"12345"
"BLCA";"rna";"248 x 5771";"0.99468085106383";"0.774193548387097";"0.125";"5";"0.014210033416748";"0.25";"12345"
"COAD";"clin";"280 x 5";"0.568493150684932";"0.642857142857143";"0.59016393442623";"1";"0.00366919835408529";"0.25";"12345"
"COAD";"clin";"280 x 5";"0.527397260273973";"0.514285714285714";"0.5";"2";"0.00341908534367879";"0.25";"12345"
"COAD";"clin";"281 x 5";"0.598639455782313";"0.463768115942029";"0.327272727272727";"3";"0.00420296589533488";"0.25";"12345"
"COAD";"clin";"279 x 5";"0.561643835616438";"0.535211267605634";"0.492307692307692";"4";"0.00328563451766968";"0.25";"12345"
"COAD";"clin";"280 x 5";"0.54421768707483";"0.542857142857143";"0.529411764705882";"5";"0.00358585119247437";"0.25";"12345"
"COAD";"mirna";"280 x 201";"0.595890410958904";"0.385714285714286";"0.271186440677966";"1";"0.00655459960301717";"0.25";"12345"
"COAD";"mirna";"280 x 201";"0.616438356164384";"0.471428571428571";"0.350877192982456";"2";"0.00642118453979492";"0.25";"12345"
"COAD";"mirna";"281 x 201";"0.537414965986395";"0.463768115942029";"0.30188679245283";"3";"0.00618768533070882";"0.25";"12345"
"COAD";"mirna";"279 x 201";"0.63013698630137";"0.492957746478873";"0.4";"4";"0.00612096786499023";"0.25";"12345"
"COAD";"mirna";"280 x 201";"0.591836734693878";"0.585714285714286";"0.508474576271187";"5";"0.00623771746953328";"0.25";"12345"
"COAD";"mutation";"280 x 4947";"0.732876712328767";"0.557142857142857";"0.436363636363636";"1";"0.0214817682902018";"0.25";"12345"
"COAD";"mutation";"280 x 4947";"0.705479452054795";"0.671428571428571";"0.566037735849057";"2";"0.0226992845535278";"0.25";"12345"
"COAD";"mutation";"281 x 4947";"0.714285714285714";"0.579710144927536";"0.431372549019608";"3";"0.0220821698506673";"0.25";"12345"
"COAD";"mutation";"279 x 4947";"0.753424657534247";"0.507042253521127";"0.285714285714286";"4";"0.0216985503832499";"0.25";"12345"
"COAD";"mutation";"280 x 4947";"0.761904761904762";"0.528571428571429";"0.421052631578947";"5";"0.021948520342509";"0.25";"12345"
"COAD";"cnv";"280 x 14492";"0.979452054794521";"0.985714285714286";"0.985074626865672";"1";"0.0164949178695679";"0.25";"12345"
"COAD";"cnv";"280 x 14492";"0.986301369863014";"0.985714285714286";"0.985074626865672";"2";"0.016078265508016";"0.25";"12345"
"COAD";"cnv";"281 x 14492";"0.972789115646258";"0.985507246376812";"0.985074626865672";"3";"0.0176794012387594";"0.25";"12345"
"COAD";"cnv";"279 x 14492";"0.972602739726027";"1";"1";"4";"0.0164115150769552";"0.25";"12345"
"COAD";"cnv";"280 x 14492";"0.979591836734694";"0.985714285714286";"0.985507246376812";"5";"0.0162614862124125";"0.25";"12345"
"COAD";"rna";"280 x 5553";"0.958904109589041";"0.957142857142857";"0.953846153846154";"1";"0.0171287496884664";"0.25";"12345"
"COAD";"rna";"280 x 5553";"0.958904109589041";"1";"1";"2";"0.016044282913208";"0.25";"12345"
