"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"LGG";"363 x 17802";"1";"1";"1";"3";"0.0378766179084778";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 17802";"1";"1";"1";"4";"0.0387268980344137";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LGG";"364 x 17802";"1";"1";"1";"5";"0.0378431995709737";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LUAD";"340 x 18986";"1";"1";"1";"1";"0.0438807169596354";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 18986";"1";"1";"1";"2";"0.0386104663213094";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 18986";"1";"1";"1";"3";"0.0393109997113546";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 18986";"1";"1";"1";"4";"0.0434305310249329";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 18986";"1";"1";"1";"5";"0.0378265976905823";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LUSC";"293 x 18868";"1";"1";"1";"1";"0.0331236163775126";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LUSC";"292 x 18868";"1";"0.972602739726027";"0.944444444444444";"2";"0.0318387150764465";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LUSC";"293 x 18868";"1";"1";"1";"3";"0.0331232309341431";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LUSC";"291 x 18868";"1";"0.891891891891892";"0.75";"4";"0.0310551643371582";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"LUSC";"291 x 18868";"1";"0.986486486486487";"0.974358974358974";"5";"0.0321893334388733";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 17827";"0.984848484848485";"0.928571428571429";"0.909090909090909";"1";"0.0181797345479329";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"PAAD";"113 x 17827";"1";"1";"1";"2";"0.0165615677833557";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 17827";"0.984848484848485";"1";"1";"3";"0.0175456841786702";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"PAAD";"113 x 17827";"1";"1";"1";"4";"0.017078697681427";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 17827";"1";"0.964285714285714";"0.956521739130435";"5";"0.016161052385966";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"SARC";"148 x 18190";"0.911764705882353";"0.942857142857143";"0.947368421052632";"1";"0.0200807332992554";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 18190";"0.850746268656716";"0.972972972972973";"0.975609756097561";"2";"0.0200304349263509";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 18190";"0.835820895522388";"0.945945945945946";"0.952380952380952";"3";"0.0201478163401286";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 18190";"0.880597014925373";"0.918918918918919";"0.926829268292683";"4";"0.0198139150937398";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"SARC";"146 x 18190";"0.91044776119403";"0.918918918918919";"0.918918918918919";"5";"0.0220154484113057";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 17928";"0.992125984251969";"1";"1";"1";"0.0268692016601563";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"SKCM";"212 x 17928";"0.984375";"0.980769230769231";"0.975609756097561";"2";"0.0264685829480489";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 17928";"1";"0.981132075471698";"0.975609756097561";"3";"0.0262014667193095";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 17928";"1";"0.981132075471698";"0.975609756097561";"4";"0.0252844015757243";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"SKCM";"211 x 17928";"1";"0.962264150943396";"0.95";"5";"0.0255012631416321";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 20750";"1";"0.982456140350877";"0.976744186046512";"1";"0.0299714167912801";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 20750";"1";"0.982456140350877";"0.976744186046512";"2";"0.0359586318333944";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 20750";"1";"0.929824561403509";"0.9";"3";"0.0301044821739197";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"STAD";"227 x 20750";"1";"0.982456140350877";"0.976744186046512";"4";"0.0319557984670003";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
"STAD";"228 x 20750";"1";"0.982142857142857";"0.976744186046512";"5";"0.0301045179367065";"clin_1__cnv_0.0125__rna_0.75__mirna_0.025__mutation_0.025";"12345"
