"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.824468085106383";"0.709677419354839";"0.25";"1";"0.00368593136469523";"0.5";"12345"
"BLCA";"clin";"248 x 4";"0.792553191489362";"0.67741935483871";"0.166666666666667";"2";"0.00313546657562256";"0.5";"12345"
"BLCA";"clin";"248 x 4";"0.803191489361702";"0.596774193548387";"0.0740740740740741";"3";"0.00293540159861247";"0.5";"12345"
"BLCA";"clin";"248 x 4";"0.840425531914894";"0.693548387096774";"0.344827586206897";"4";"0.00303548177083333";"0.5";"12345"
"BLCA";"clin";"248 x 4";"0.771276595744681";"0.725806451612903";"0.19047619047619";"5";"0.0029520312945048";"0.5";"12345"
"BLCA";"mirna";"248 x 413";"0.98936170212766";"0.741935483870968";"0";"1";"0.00655459960301717";"0.5";"12345"
"BLCA";"mirna";"248 x 413";"1";"0.758064516129032";"0";"2";"0.00590415000915527";"0.5";"12345"
"BLCA";"mirna";"248 x 413";"0.99468085106383";"0.758064516129032";"0";"3";"0.00610425074895223";"0.5";"12345"
"BLCA";"mirna";"248 x 413";"0.99468085106383";"0.758064516129032";"0";"4";"0.00630443096160889";"0.5";"12345"
"BLCA";"mirna";"248 x 413";"0.99468085106383";"0.758064516129032";"0";"5";"0.00597081581751506";"0.5";"12345"
"BLCA";"mutation";"248 x 9326";"0.904255319148936";"0.725806451612903";"0.105263157894737";"1";"0.0295037508010864";"0.5";"12345"
"BLCA";"mutation";"248 x 9326";"0.914893617021277";"0.758064516129032";"0.210526315789474";"2";"0.0279526670773824";"0.5";"12345"
"BLCA";"mutation";"248 x 9326";"0.914893617021277";"0.709677419354839";"0.1";"3";"0.0298877000808716";"0.5";"12345"
"BLCA";"mutation";"248 x 9326";"0.904255319148936";"0.741935483870968";"0.2";"4";"0.0283532698949178";"0.5";"12345"
"BLCA";"mutation";"248 x 9326";"0.914893617021277";"0.661290322580645";"0.16";"5";"0.0296205163002014";"0.5";"12345"
