"Data";"Block";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"clin";"248 x 4";"0.824468085106383";"0.709677419354839";"0.25";"1";"0.00331896940867106";"0.5";"123456"
"BLCA";"clin";"248 x 4";"0.792553191489362";"0.67741935483871";"0.166666666666667";"2";"0.00318557024002075";"0.5";"123456"
"BLCA";"clin";"248 x 4";"0.803191489361702";"0.596774193548387";"0.0740740740740741";"3";"0.00326894919077555";"0.5";"123456"
"BLCA";"clin";"248 x 4";"0.840425531914894";"0.693548387096774";"0.344827586206897";"4";"0.0030854860941569";"0.5";"123456"
"BLCA";"clin";"248 x 4";"0.765957446808511";"0.725806451612903";"0.19047619047619";"5";"0.00290201505025228";"0.5";"123456"
"BLCA";"mirna";"248 x 413";"0.99468085106383";"0.741935483870968";"0";"1";"0.0062043309211731";"0.5";"123456"
"BLCA";"mirna";"248 x 413";"0.99468085106383";"0.758064516129032";"0";"2";"0.00603758096694946";"0.5";"123456"
"BLCA";"mirna";"248 x 413";"0.984042553191489";"0.758064516129032";"0";"3";"0.0059208353360494";"0.5";"123456"
"BLCA";"mirna";"248 x 413";"1";"0.758064516129032";"0";"4";"0.00597085158030192";"0.5";"123456"
"BLCA";"mirna";"248 x 413";"1";"0.758064516129032";"0";"5";"0.00602089961369832";"0.5";"123456"
"BLCA";"mutation";"248 x 9326";"0.920212765957447";"0.693548387096774";"0";"1";"0.0298376679420471";"0.5";"123456"
"BLCA";"mutation";"248 x 9326";"0.914893617021277";"0.758064516129032";"0.210526315789474";"2";"0.0273194670677185";"0.5";"123456"
"BLCA";"mutation";"248 x 9326";"0.925531914893617";"0.725806451612903";"0.105263157894737";"3";"0.0299377202987671";"0.5";"123456"
"BLCA";"mutation";"248 x 9326";"0.914893617021277";"0.758064516129032";"0.210526315789474";"4";"0.0287368814150492";"0.5";"123456"
"BLCA";"mutation";"248 x 9326";"0.930851063829787";"0.629032258064516";"0.148148148148148";"5";"0.0289867520332336";"0.5";"123456"
"BLCA";"cnv";"248 x 28983";"0.978723404255319";"1";"1";"1";"0.0252010663350423";"0.5";"123456"
"BLCA";"cnv";"248 x 28983";"0.978723404255319";"1";"1";"2";"0.0244008342425028";"0.5";"123456"
"BLCA";"cnv";"248 x 28983";"0.984042553191489";"0.983870967741935";"0.967741935483871";"3";"0.0255012671152751";"0.5";"123456"
"BLCA";"cnv";"248 x 28983";"0.984042553191489";"0.983870967741935";"0.967741935483871";"4";"0.0248341639836629";"0.5";"123456"
"BLCA";"cnv";"248 x 28983";"0.98936170212766";"0.967741935483871";"0.9375";"5";"0.0247507333755493";"0.5";"123456"
"BLCA";"rna";"248 x 11541";"1";"0.790322580645161";"0.235294117647059";"1";"0.0220658659934998";"0.5";"123456"
"BLCA";"rna";"248 x 11541";"1";"0.806451612903226";"0.333333333333333";"2";"0.0208316485087077";"0.5";"123456"
"BLCA";"rna";"248 x 11541";"1";"0.82258064516129";"0.421052631578947";"3";"0.0212652842203776";"0.5";"123456"
"BLCA";"rna";"248 x 11541";"1";"0.854838709677419";"0.571428571428572";"4";"0.0202972809473673";"0.5";"123456"
"BLCA";"rna";"248 x 11541";"1";"0.870967741935484";"0.636363636363636";"5";"0.0204143524169922";"0.5";"123456"
"COAD";"clin";"280 x 5";"0.568493150684932";"0.642857142857143";"0.59016393442623";"1";"0.00351911385854085";"0.5";"123456"
"COAD";"clin";"280 x 5";"0.527397260273973";"0.514285714285714";"0.5";"2";"0.0036358634630839";"0.5";"123456"
"COAD";"clin";"281 x 5";"0.598639455782313";"0.463768115942029";"0.327272727272727";"3";"0.00361917018890381";"0.5";"123456"
"COAD";"clin";"279 x 5";"0.561643835616438";"0.535211267605634";"0.492307692307692";"4";"0.00368591547012329";"0.5";"123456"
"COAD";"clin";"280 x 5";"0.54421768707483";"0.542857142857143";"0.529411764705882";"5";"0.00341904958089193";"0.5";"123456"
"COAD";"mirna";"280 x 402";"0.582191780821918";"0.385714285714286";"0.295081967213115";"1";"0.00823911825815837";"0.5";"123456"
"COAD";"mirna";"280 x 402";"0.60958904109589";"0.5";"0.406779661016949";"2";"0.00713831583658854";"0.5";"123456"
"COAD";"mirna";"281 x 402";"0.619047619047619";"0.449275362318841";"0.269230769230769";"3";"0.00740516583124797";"0.5";"123456"
"COAD";"mirna";"279 x 402";"0.575342465753425";"0.464788732394366";"0.344827586206897";"4";"0.00715503295262655";"0.5";"123456"
"COAD";"mirna";"280 x 402";"0.625850340136054";"0.557142857142857";"0.456140350877193";"5";"0.00710500081380208";"0.5";"123456"
"COAD";"mutation";"280 x 9894";"0.794520547945205";"0.6";"0.5";"1";"0.0318220535914103";"0.5";"123456"
"COAD";"mutation";"280 x 9894";"0.767123287671233";"0.585714285714286";"0.408163265306122";"2";"0.0307048837343852";"0.5";"123456"
