"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 12756";"1";"0.82258064516129";"0.421052631578947";"1";"0.0209981362024943";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 12756";"1";"0.935483870967742";"0.846153846153846";"2";"0.0222990155220032";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 12756";"0.99468085106383";"0.838709677419355";"0.5";"3";"0.0212316195170085";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 12756";"1";"0.951612903225806";"0.888888888888889";"4";"0.0210477987925212";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 12756";"1";"0.870967741935484";"0.636363636363636";"5";"0.0214817841847738";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 12350";"1";"1";"1";"1";"0.0257847984631856";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 12350";"0.993150684931507";"1";"1";"2";"0.0278528849283854";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"COAD";"281 x 12350";"0.986394557823129";"1";"1";"3";"0.0254512310028076";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"COAD";"279 x 12350";"0.986301369863014";"1";"1";"4";"0.0260683178901672";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 12350";"1";"1";"1";"5";"0.0248004635175069";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 13874";"1";"0.833333333333333";"0";"1";"0.0121921976407369";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 13874";"1";"0.875";"0.4";"2";"0.0121916174888611";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"ESCA";"96 x 13874";"1";"0.88";"0.4";"3";"0.0115744988123576";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 13874";"1";"0.833333333333333";"0";"4";"0.0115748484929403";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 13874";"1";"0.875";"0.4";"5";"0.0119587341944377";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"HNSC";"330 x 11956";"1";"0.950617283950617";"0.894736842105263";"1";"0.0272528171539307";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"HNSC";"329 x 11956";"1";"0.963414634146341";"0.923076923076923";"2";"0.0273528337478638";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"HNSC";"329 x 11956";"1";"0.939024390243902";"0.871794871794872";"3";"0.0313722491264343";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"HNSC";"328 x 11956";"1";"0.939759036144578";"0.871794871794872";"4";"0.0264516472816467";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"HNSC";"328 x 11956";"1";"0.939759036144578";"0.871794871794872";"5";"0.0262848496437073";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 12535";"1";"0.984375";"0.976744186046512";"1";"0.0273688991864522";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 12535";"0.994047619047619";"1";"1";"2";"0.0229825814565023";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRC";"258 x 12535";"0.994047619047619";"0.9375";"0.9";"3";"0.0247673988342285";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRC";"257 x 12535";"0.994047619047619";"1";"1";"4";"0.0225158174832662";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRC";"257 x 12535";"0.994047619047619";"0.984615384615385";"0.977777777777778";"5";"0.0233500480651855";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRP";"200 x 17296";"0.993055555555556";"0.897959183673469";"0.782608695652174";"1";"0.0274192690849304";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 17296";"0.993055555555556";"0.9";"0.782608695652174";"2";"0.022698966662089";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 17296";"0.979166666666667";"0.92";"0.833333333333333";"3";"0.023599632581075";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 17296";"0.979166666666667";"0.84";"0.6";"4";"0.0230161825815837";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"KIRP";"199 x 17296";"0.993055555555556";"0.94";"0.88";"5";"0.024383819103241";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LIHC";"239 x 11643";"1";"0.966101694915254";"0.941176470588235";"1";"0.0207646330197652";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LIHC";"238 x 11643";"1";"1";"1";"2";"0.0255846659342448";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LIHC";"239 x 11643";"1";"0.966101694915254";"0.944444444444444";"3";"0.0192299008369446";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LIHC";"238 x 11643";"1";"0.966666666666667";"0.944444444444444";"4";"0.0219488501548767";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LIHC";"238 x 11643";"0.987730061349693";"0.883333333333333";"0.787878787878788";"5";"0.0195304830869039";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 12227";"0.98989898989899";"1";"1";"1";"0.0319057981173197";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 12227";"1";"1";"1";"2";"0.0295207182566325";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 12227";"0.994949494949495";"1";"1";"3";"0.0358251810073853";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LGG";"363 x 12227";"1";"1";"1";"4";"0.0320055325826009";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LGG";"364 x 12227";"0.989949748743719";"1";"1";"5";"0.030687936147054";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUAD";"340 x 13065";"1";"0.988095238095238";"0.989247311827957";"1";"0.0350579818089803";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 13065";"0.987096774193548";"0.988235294117647";"0.989010989010989";"2";"0.0295371333758036";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 13065";"1";"1";"1";"3";"0.0304714520772298";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 13065";"0.993548387096774";"1";"1";"4";"0.0307716329892476";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUAD";"339 x 13065";"1";"1";"1";"5";"0.0348078012466431";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUSC";"293 x 12987";"1";"1";"1";"1";"0.0239998698234558";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUSC";"292 x 12987";"1";"0.931506849315068";"0.848484848484848";"2";"0.027586034933726";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUSC";"293 x 12987";"1";"1";"1";"3";"0.0251676996548971";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUSC";"291 x 12987";"1";"0.905405405405405";"0.787878787878788";"4";"0.0244341492652893";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"LUSC";"291 x 12987";"1";"0.972972972972973";"0.947368421052632";"5";"0.0264856298764547";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"PAAD";"114 x 12240";"0.984848484848485";"0.964285714285714";"0.956521739130435";"1";"0.0120582024256388";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
"PAAD";"113 x 12240";"1";"1";"1";"2";"0.0119417349497477";"clin_1__cnv_0.0125__rna_0.5__mirna_0.025__mutation_0.025";"12345"
